state	county	wheat1_a	wheat1_y	wheat2_a	wheat2_y	oats_a	oats_y	rice_a	rice_y	corn_a	corn_y	cotton_a	cotton_y	scane_a	scane_y
42	1390	0	0	0	0	9	48	0	0	33954	182813	25553	7614	61	157
42	1410	58	274	0	0	31	270	0	0	20917	69839	13280	2043	0	0
42	1430	10380	85933	0	0	5856	95161	0	0	16279	71679	27	3	0	0
42	1450	11	66	0	0	65	1081	10	650	36412	212257	52652	13948	0	0
42	1470	0	0	0	0	135	4760	1136	58512	31697	253885	42620	15270	0	0
42	1490	262	1585	0	0	216	2489	0	0	37145	205915	33676	9726	0	0
42	0	60105	477159	0	0	56018	1294779	135773	6403355	2038551	17672223	2162914	843871	937	3195
		0	0			0	0	0	0	0	0	0	0	0	0
															
43	10	0	0	0	0	0	0	0	0	36760	302942	775	192	367	2198
43	30	0	0	0	0	0	0	2	50	8413	44856	224	57	152	496
43	50	0	0	0	0	0	0	16	340	1657	13569	146	41	69	639
43	70	0	0	0	0	0	0	0	0	9488	63793	9	1	184	905
43	90	0	0	0	0	0	0	0	0	27	440	0	0	1	4
43	110	0	0	0	0	0	0	0	0	160	3324	0	0	0	0
43	130	0	0	0	0	7	100	24	491	14831	131598	953	274	324	3479
43	150	0	0	0	0	0	0	0	0	0	0	0	0	3	17
43	170	0	0	0	0	0	0	0	0	52	437	12	2	74	224
43	190	0	0	0	0	0	0	0	0	1357	13207	0	0	48	206
43	210	0	0	0	0	0	0	0	0	6	150	0	0	55	1021
43	230	0	0	0	0	0	0	3	64	31364	246463	3408	616	342	1792
43	250	0	0	0	0	0	0	0	0	67	910	0	0	6	60
43	270	0	0	0	0	0	0	2	25	705	7890	0	0	24	264
43	290	0	0	0	0	0	0	0	0	1570	18299	47	15	48	572
43	310	0	0	0	0	0	0	0	5	2233	29040	0	0	92	508
43	330	0	0	0	0	2	30	11	147	13772	152113	4173	1763	352	3139
43	350	0	0	0	0	0	0	0	0	1033	8000	3	2	0	0
43	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	390	0	0	0	0	3	78	2	40	35280	503804	572	146	1197	16047
43	410	0	0	0	0	0	0	0	0	12041	79921	311	47	81	483
43	430	0	0	0	0	0	0	0	0	237	5148	0	0		
43	450	0	0	0	0	0	0	42	700	804	8191	32	7	26	200
43	470	0	0	0	0	0	0	0	0	16667	123868	4090	879	193	911
43	490	0	0	0	0	0	0	10	256	3772	50777	0	0	60	310
43	510	0	0	0	0	0	0	0	0	40	750	0	0		
43	530	0	0	0	0	0	0	1	10	1745	17192	0	0	59	467
43	550	0	0	0	0	0	0	4	93	87	822	0	0	20	188
43	570	0	0	0	0	0	0	6	70	6777	105747	0	0	126	609
43	590	0	0	0	0	14	215	49	700	36998	309652	9529	4507	754	6033
43	610	0	0	0	0	0	0	0	0	0	0	0	0		
43	630	0	0	0	0	124	2450	27	475	87158	737718	18393	6437	1750	18206
43	650	0	0	0	0	40	600	1	8	35353	298175	4688	750	457	2141
43	670	0	0	0	0	0	0	0	0	9957	59510	1024	174	99	572
43	690	0	0	0	0	0	0	0	0	962	7482	3	1	57	280
43	710	0	0	0	0	1	30	0	0	31	1081	0	0	0	0
43	730	0	0	0	0	3	75	0	0	26809	240261	7517	1718	566	2379
43	750	0	0	0	0	0	0	0	0	20556	163617	283	59	150	928
43	770	0	0	0	0	0	0	0	0	3553	28898	20	8	79	742
43	790	0	0	0	0	83	468	0	0	36098	293331	7203	1463	381	1948
43	810	0	0	0	0	0	0	1	43	1078	16389	0	0	4	17
43	830	0	0	0	0	55	325	2	38	28464	211512	12	7	308	1377
43	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	870	0	0	0	0	0	0	0	0	1	7	0	0	5	5
43	890	0	0	0	0	0	0	1	15	3003	37659	0	0	212	1529
43	910	0	0	0	0	0	0	44	655	16683	137557	4761	1653	474	2918
43	930	0	0	0	0	0	0	1	36	460	5472	0	0	27	211
43	950	0	0	0	0	0	0	0	0	1577	43018	1	1	6	30
43	970	0	0	0	0	0	0	0	0	452	11156	0	0	15	41
43	990	0	0	0	0	0	0	0	0	110	3130	0	0		
43	1010	0	0	0	0	0	0	3	95	2713	39842	2	1	72	340
43	1030	0	0	0	0	0	0	1	27	119	2522	0	0	14	67
43	1050	0	0	0	0	0	0	0	0	5867	75794	0	0	81	546
43	1070	0	0	0	0	0	0	0	2	4481	37970	0	0	98	598
43	1090	0	0	0	0	0	0	11	340	5424	71965	0	0	68	156
43	1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	1130	0	0	0	0	0	0	6	105	21009	196698	10423	3780	674	7057
43	1150	0	0	0	0	0	0	0	0	52	927	0	0	8	9
43	1170	0	0	0	0	0	0	0	0	2341	47461	0	0	2	6
43	1190	0	0	0	0	0	0	0	0	7747	53581	45	18	163	1163
43	1210	0	0	0	0	0	0	13	145	49761	304228	5051	1075	392	1929
43	1230	0	0	0	0	24	290	0	0	8226	65677	187	36	153	1337
43	1250	0	0	0	0	2	30	0	0	13207	81860	98	19	415	2409
43	1270	0	0	0	0	0	0	0	0	1632	32978	5	6	40	132
43	1290	0	0	0	0	0	0	0	0	6788	49989	160	28	104	919
43	1310	0	0	0	0	3	55	27	493	22620	158303	4248	1465	649	5144
43	1330	0	0	0	0	0	0	48	782	22976	170306	3221	1084	774	6645
43	0	0	0	0	0	361	4746	358	6250	685211	5928977	91629	28332	32436	487123
		0	0			0	0	0	0	0	0	0	0	19482	384570
															
44	10	31	255	0	0	6	170	4	42	28512	181897	8364	2796	473	3475
44	30	13	140	0	0	16	275	14	137	15281	121837	3395	953	219	2059
44	50	2	25	0	0	6	50	4	24	17153	107611	4648	1302	289	1979
44	70	0	0	0	0	53	555	4	15	25704	239628	9184	2949	463	2659
44	90	394	4621	0	0	370	7832	0	0	21617	141891	9132	4307	153	742
44	110	2124	17173	0	0	917	14088	0	0	16569	181962	11357	4927	0	0
44	130	3012	26916	0	0	1181	22636	0	0	19102	192988	17772	10506	0	0
44	150	1219	10336	0	0	359	7187	0	0	26094	329172	29101	14619	0	0
44	170	46	461	0	0	18	250	28	229	21427	165921	10369	4316	180	1421
44	190	2	15	0	0	66	1248	10	153	39900	395313	8203	2901	600	7291
44	210	235	3589	0	0	371	10628	0	0	12845	121610	4579	2001	106	418
44	230	39	491	0	0	347	5523	0	0	35637	302753	15387	6502	140	244
44	250	0	0	0	0	0	0	1	16	9340	60202	178	57	287	2854
44	270	0	0	0	0	283	4273	10	143	55603	596594	16198	6174	960	9812
44	290	2	20	0	0	17	229	113	1175	7332	53079	1211	422	111	589
44	310	317	3182	0	0	227	2429	35	417	79250	580944	36547	15889	685	3968
44	330	1254	10261	0	0	2111	46447	0	0	77851	436725	53337	23047	197	1100
44	350	2051	19016	0	0	676	12284	0	0	15508	143789	10247	5730	28	199
44	370	6	48	0	0	25	395	0	0	22391	249624	9649	4831	429	2978
44	390	0	0	0	0	8	36	53	1071	1859	18219	23	9	73	339
44	430	43	367	0	0	55	300	5	104	29938	177793	12572	5376	315	1534
44	450	3269	22711	0	0	731	15531	0	0	60449	710305	44373	23600	9	62
44	470	85	778	0	0	34	589	0	0	10840	168282	5528	3139	0	0
44	490	0	0	0	0	0	0	0	0	3938	27349	39	11	116	1111
44	510	0	0	0	0	1	13	42	585	4571	59408	156	89	112	950
44	530	6	50	0	0	12	350	0	0	7456	49447	3172	934	45	279
44	550	68	448	0	0	98	2161	0	0	19490	254016	11866	5998	0	0
44	570	1680	12187	0	0	162	2867	0	0	25279	295307	16089	8167	0	0
44	590	1884	16279	0	0	640	13452	0	0	8993	85233	8409	3557	0	0
44	610	3	60	0	0	13	175	0	0	15712	144450	7733	3791	295	3144
44	630	1456	12158	0	0	264	4149	0	0	13403	135134	7551	3651	9	80
44	650	0	0	0	0	0	0	2	20	4383	40030	190	65	129	1014
44	670	1898	14302	0	0	164	2622	0	0	29696	329103	21721	11332	0	0
44	690	33	365	0	0	260	4313	17	170	51078	402129	14194	4412	665	7337
44	710	14	199	0	0	76	2240	4	91	72253	745462	29715	15521	990	7538
44	730	1120	7936	0	0	447	5695	0	0	19036	113821	11656	4750	30	79
44	750	0	0	0	0	67	1179	3	65	27401	297488	6262	2216	571	5773
44	770	2413	16339	0	0	1362	24453	0	0	36596	309777	20815	10161	16	109
44	790	635	5208	0	0	45	789	2	10	18295	153525	7777	3093	190	707
44	810	397	4368	0	0	746	11516	3	73	29285	285658	16375	6421	266	2005
44	830	774	6802	0	0	46	868	0	0	5417	85789	1163	613	22	15
44	850	676	3534	0	0	84	794	0	0	9986	98989	2962	1402	0	0
44	870	4	26	0	0	333	5475	1	35	54158	472358	8335	2125	1108	9295
44	890	1591	12050	0	0	336	4070	0	0	18875	190164	9631	4509	1	3
44	910	52	946	0	0	16	130	2	23	84804	528626	33474	13038	926	3469
44	930	1526	18994	0	0	1405	37806	0	0	51461	490069	31679	14252	473	2102
44	950	4	73	0	0	90	2194	0	0	14398	139711	5114	1828	153	466
44	970	611	4662	0	0	87	955	0	0	15909	156227	9766	4540	0	0
44	990	0	0	0	0	10	285	4	55	49679	464357	25122	11963	886	6011
44	1010	0	0	0	0	0	0	0	0	4973	34110	378	110	71	545
44	1030	14	112	0	0	9	90	88	827	18090	146436	4332	1701	390	2204
44	1050	3758	27077	0	0	2710	45546	0	0	24171	196325	22339	8929	0	0
44	1070	261	2521	0	0	11	156	44	357	80189	430504	39754	14709	910	3699
44	1090	4	15	0	0	61	875	7	65	17439	141393	6575	2692	212	1183
44	1110	211	1309	0	0	2	10	0	0	14342	194265	0	0	0	0
44	1130	1772	12856	0	0	274	5762	0	0	19742	177929	12904	6195	34	210
44	1150	492	4259	0	0	331	10140	0	0	30222	399539	23452	12191	12	11
44	1170	2599	16096	0	0	276	3624	0	0	21693	240001	16688	9254	0	0
44	1190	5704	44851	0	0	4487	64397	0	0	23705	246136	23591	10852	0	0
44	1210	2159	19351	0	0	485	8389	0	0	33527	387242	19783	10360	7	22
44	1230	127	840	0	0	2	24	0	0	13056	165113	532	199	0	0
44	1250	883	7455	0	0	30	515	0	0	15556	89478	8744	3967	6	55
44	1270	0	0	0	0	8	130	12	105	1158	14353	20	9	54	285
44	1290	970	7648	0	0	101	1671	0	0	26143	428739	20952	12567	0	0
44	1310	2	67	0	0	222	6357	0	0	48565	544901	7895	3138	3854	51549
44	1330	3780	25516	0	0	998	10617	0	0	22272	166747	11838	5564	2	12
44	1350	4685	35370	0	0	539	8989	0	0	44977	455807	30292	16358	0	0
44	1370	1000	7381	0	0	133	1614	0	0	15427	186521	3223	1512	0	0
44	1390	3865	24970	0	0	519	6706	0	0	29859	335307	20900	10310	0	0
44	1410	1630	11060	0	0	360	6385	0	0	32075	165118	15353	7074	186	496
44	1430	540	3298	0	0	62	470	2	53	20622	228223	12775	6900	0	0
44	1450	224	1665	0	0	108	1366	0	0	25251	216445	10370	3324	159	467
44	1470	5114	42488	0	0	4045	77275	0	0	24568	268391	28818	12460	0	0
44	1490	632	3593	0	0	126	1920	0	0	24473	245143	14628	6360	34	180
44	1510	5647	50161	0	0	1108	24826	0	0	35655	322360	27597	15308	29	219
44	1530	2908	36688	0	0	1331	28589	0	0	31653	315460	16476	6767	204	1494
44	1550	57	762	0	0	250	7210	6	85	39072	385273	17661	7830	470	4111
44	1570	5140	48674	0	0	2292	39003	0	0	30488	303966	28018	13337	0	0
44	1590	2297	22668	0	0	407	10736	0	0	17702	137266	11008	5298	31	185
44	1610	2	10	0	0	10	50	0	0	18056	118502	4077	1390	312	3660
44	1630	3633	31732	0	0	526	7981	2	15	66279	322507	34000	13194	374	725
44	1650	37	620	0	0	522	12546	1	9	37264	189927	21784	9646	241	1132
44	1670	173	1616	0	0	488	3436	0	0	53636	298728	23102	10246	261	795
44	1690	416	3522	0	0	34	645	0	0	17114	131043	5701	2418	78	543
44	1710	1985	16891	0	0	799	17083	0	0	16216	150438	9310	4748	7	36
44	1730	5	16	0	0	28	287	2	6	10911	124097	1666	661	246	3565
44	1750	520	6104	0	0	1572	25466	0	0	111434	744154	54765	22644	813	3433
44	1770	85	746	0	0	808	18689	0	0	17903	163807	5504	2163	37	175
44	1790	0	0	0	0	22	265	370	3905	8231	46903	744	202	198	1336
44	1810	2465	15749	0	0	1440	16154	0	0	17409	135292	11797	4800	4	3
44	1830	0	0	0	0	9	32	0	0	7452	44575	1122	424	194	1730
44	1850	5	52	0	0	158	1599	11	130	36446	400703	7705	2909	600	5652
44	1870	264	1440	0	0	31	299	0	0	9281	89211	1566	723	0	0
44	1890	1069	7845	0	0	234	3724	0	0	21752	111277	14363	6154	48	193
44	1910	0	0	0	0	4	80	30	508	1202	11742	15	4	54	279
44	1930	1735	23247	0	0	1636	33456	0	0	45327	388462	28098	13330	193	881
44	1950	8301	70281	0	0	3659	64987	2	18	27722	267607	25075	11832	0	0
44	1970	130	1214	0	0	98	2043	0	0	23739	149829	10298	3378	147	780
44	1990	1961	13601	0	0	944	18715	0	0	44504	359861	24638	9775	67	309
44	2010	0	0	0	0	52	707	0	0	30617	285625	10448	4258	382	2666
44	2050	20	244	0	0	208	3870	0	0	64171	651312	23484	11334	950	7026
44	2070	1681	14471	0	0	778	13242	0	0	16928	152866	8576	3788	124	480
44	2090	123	1353	0	0	103	1556	5	40	32445	237298	12673	5307	340	1982
44	2110	3132	28035	0	0	1537	27306	0	0	25793	207953	20308	11259	0	0
44	2130	717	6215	0	0	24	541	0	0	16017	280868	9719	5364	0	0
44	2150	36	434	0	0	57	1775	0	0	11422	94893	3450	928	86	405
44	2170	2504	22692	0	0	1059	20038	0	0	23102	187989	16886	9275	16	28
44	2190	3814	35693	0	0	1082	21178	2	18	19046	164744	15443	7820	0	0
44	2210	5902	50674	0	0	2995	51966	8	113	27238	249176	20919	9326	0	0
44	2230	661	4563	0	0	50	745	0	0	22821	250663	15563	8349	0	0
44	2250	2677	41015	0	0	783	19738	0	0	17332	231557	10506	5257	45	229
44	2270	343	2169	0	0	5	36	0	0	10009	124912	5696	2735	0	0
44	2290	10	68	0	0	0	0	0	0	29107	230481	5165	1991	721	10941
44	2310	2357	17771	0	0	960	21826	0	0	23863	227906	16022	7926	122	566
44	2330	797	5053	0	0	189	2220	0	0	21744	283953	18181	10482	0	0
44	2350	181	1899	0	0	173	2356	0	0	24056	214504	13856	5654	183	811
44	2370	1275	9077	0	0	371	7851	0	0	13611	107432	7472	3769	37	147
44	2390	0	0	0	0	10	120	0	0	7179	59770	3678	1302	76	864
44	2410	40	421	0	0	0	0	0	0	6630	110288	0	0	0	0
44	2430	195	2471	0	0	421	10080	0	0	37967	387944	21859	9446	352	2727
44	2450	973	8654	0	0	1563	35965	0	0	18413	116341	9544	3971	47	90
44	2470	842	7339	0	0	160	2237	0	0	12472	100300	8638	4393	0	0
44	2490	291	2982	0	0	252	5126	0	0	16831	118631	8790	3736	68	696
44	2510	443	3203	0	0	635	10107	44	438	76841	410348	32780	14054	707	5129
44	2530	0	0	0	0	493	9825	3	18	26048	283198	7727	2965	377	3876
44	2550	2358	19940	0	0	1181	27514	0	0	16071	144468	11454	6316	13	94
44	2570	1514	12010	0	0	620	9808	0	0	11012	124695	7061	3178	0	0
44	2590	32	164	0	0	798	19352	0	0	23693	205410	11301	3933	197	1304
44	2610	2772	31226	0	0	1382	37124	0	0	44193	478207	25752	11881	590	4643
44	2630	362	2466	0	0	43	983	0	0	17645	114846	7201	2201	57	235
44	2650	1226	6155	0	0	227	2585	0	0	10212	61051	8252	3448	5	18
44	2670	76	662	0	0	34	365	18	171	43923	355522	11377	4490	474	1785
44	2690	848	9440	0	0	360	7242	0	0	33396	251412	16014	6909	224	1216
44	2710	53	903	0	0	18	155	1	8	48445	285074	14912	5588	728	4475
44	2730	738	8431	0	0	531	12768	0	0	34160	395894	19874	10864	303	2291
44	2750	0	0	0	0	140	2974	7	72	52318	608492	13498	4722	1525	17903
44	2770	89	969	0	0	367	7341	5	73	25266	223619	11005	4402	359	2081
44	2790	113	1210	0	0	68	1467	0	5	38397	280436	18035	6557	531	2267
44	2810	935	7529	0	0	4	75	0	0	7760	106340	0	0	0	0
44	2830	16	130	0	0	8	120	0	0	24306	128406	11713	4023	285	1588
44	2850	268	2131	0	0	295	4759	0	0	29027	262323	17367	5392	272	1689
44	2870	205	1854	0	0	308	5630	1	2	27047	241239	13799	5317	123	1601
44	2890	18	135	0	0	76	285	0	0	22917	172623	9140	3387	153	528
44	2910	743	5203	0	0	10	110	0	0	13633	159834	0	0	0	0
44	2930	1015	7656	0	0	293	6002	0	0	21763	187861	8006	3454	124	856
44	2950	405	2784	0	0	168	2303	0	0	24458	376506	11019	5367	0	0
44	2970	5366	52890	0	0	2495	52536	0	0	39423	344767	34391	20571	0	0
44	2990	0	0	0	0	37	145	3	47	16400	130896	2043	757	486	2818
44	3010	1743	10459	0	0	164	1884	0	0	26741	132267	20613	10455	42	140
44	3030	1945	24583	0	0	1502	20795	0	0	80337	439236	31222	13525	288	1129
44	3050	0	0	0	0	19	430	2	33	24395	196224	5697	2592	282	2623
44	3070	89	666	0	0	24	680	0	0	15695	127918	5703	1965	136	1562
44	3090	100	992	0	0	93	755	1	5	33325	212510	13926	5833	427	2003
44	3110	725	3840	0	0	130	1448	8	33	11841	118427	2638	1281	0	0
44	3130	475	3556	0	0	50	755	0	0	20239	299609	10860	5647	0	0
44	3150	341	3543	0	0	374	4699	19	240	43236	318479	25392	9368	517	4003
44	3170	4445	29697	0	0	2398	37729	0	0	29619	218159	19996	8510	1	7
44	3190	158	1101	0	0	68	1331	0	0	33223	167846	8352	3042	313	1087
44	3210	91	952	0	0	175	3734	7	43	60193	546486	27557	11096	786	5064
44	0	168528	1430601	0	0	77370	1428729	1072	12095	4356309	38036956	2157099	971468	37133	291037
		0	0			0	0	0	0	0	0	0	0	0	0
															
45	10	0	0	0	0	10	80	91823	3731879	25498	310808	24652	10368	442	3335
45	30	0	0	0	0	0	0	8739	344155	9179	89062	3848	1495	223	1922
45	50	0	0	0	0	0	0	2695	93767	14360	59479	401	133	4834	52112
45	70	0	0	0	0	0	0	352	18015	15708	143898	20	7	22531	303792
45	90	0	0	0	0	117	3800	1008	38852	54191	771791	36755	16029	5339	81016
45	110	0	0	0	0	7	80	0	0	9014	90674	4030	1633	139	1119
45	130	0	0	0	0	50	1140	0	0	42997	162422	44359	11440	543	2026
45	150	0	0	0	0	89	3310	0	0	29924	251955	44710	19289	184	1324
45	170	0	0	0	0	97	1610	0	0	44347	445366	75915	33099	255	883
45	190	0	0	0	0	6	150	35044	1233114	13296	132562	4167	1491	186	1013
45	210	0	0	0	0	0	0	0	0	12565	124445	9711	5408	358	3217
45	230	0	0	0	0	0	0	6662	219255	6159	67860	5265	2407	78	884
45	250	0	0	0	0	150	3000	40	1350	21005	251409	16213	8475	257	3096
45	270	0	0	0	0	220	2791	0	0	59325	188588	55638	14777	710	2901
45	290	0	0	0	0	519	13900	0	0	15885	156018	16371	7852	36	165
45	310	10	15	0	0	47	400	0	0	35562	137836	45770	11542	258	884
45	330	0	0	0	0	1	20	333	12560	18728	160216	6288	1580	853	9934
45	350	0	0	0	0	360	7900	0	0	23135	334555	30510	18021	24	285
45	370	2	50	0	0	116	1840	42	262	27250	229574	13913	2294	344	3212
45	390	0	0	0	0	0	0	11354	326262	55840	659885	34667	13226	536	3870
45	410	0	0	0	0	829	22915	0	0	54275	670892	58552	29727	254	2094
45	430	0	0	0	0	98	2452	0	0	14292	126397	10439	5939	583	5019
45	450	0	0	0	0	0	0	3299	120368	22507	220205	515	81	31299	350288
45	470	0	0	0	0	0	0	1569	93172	16668	144122	779	169	21148	281339
45	490	0	0	0	0	144	2456	0	0	15614	91643	14041	5055	345	1792
45	510	0	0	0	0	0	0	0	0	70	4300	15	12	0	0
45	530	0	0	0	0	0	0	79038	3329159	13831	158663	7196	2853	131	673
45	550	0	0	0	0	0	0	7201	329598	50284	507399	28681	8031	16208	188304
45	570	0	0	0	0	0	0	280	4000	29355	334934	960	383	15820	231186
45	590	0	0	0	0	0	0	0	0	5135	47740	2673	1062	320	1706
45	610	0	0	0	0	54	1040	0	0	35946	169726	36574	11784	196	905
45	630	0	0	0	0	0	0	39	510	9186	79313	569	159	530	6450
45	650	0	0	0	0	1900	79030	0	0	19461	307169	21478	11171	59	447
45	670	0	0	0	0	259	5860	0	0	38086	491435	36779	19953	179	973
45	690	0	0	0	0	42	860	0	0	49488	391188	52062	27840	867	5088
45	710	0	0	0	0	0	0	0	0	234	4877	0	0	0	0
45	730	0	0	0	0	320	5319	0	0	24743	245886	22632	11427	304	2289
45	750	0	0	0	0	0	0	0	0	1203	23105	0	0	3	20
45	770	0	0	0	0	7	210	0	0	34273	386893	15363	5074	11456	176176
45	790	0	0	0	0	596	9946	226	6108	41537	657473	31090	18818	4369	68011
45	810	0	0	0	0	64	1155	0	0	24227	138062	34625	14230	144	522
45	830	0	0	0	0	1050	26114	0	0	40913	445108	49407	23205	281	2347
45	850	0	0	0	0	0	0	0	0	28312	189350	22044	7253	598	2984
45	870	0	0	0	0	0	0	0	0	104	1134	0	0	0	0
45	890	0	0	0	0	0	0	0	0	773	10990	0	0	1941	22720
45	910	0	0	0	0	0	0	2	14	15534	119179	4610	764	348	3451
45	930	0	0	0	0	0	0	4317	215519	10318	107515	30	8	8532	120083
45	950	0	0	0	0	0	0	1007	75248	6836	75288	8	4	9492	131938
45	970	0	0	0	0	18	180	8962	314977	89094	1070898	58966	20638	4076	58331
45	990	0	0	0	0	0	0	2680	79348	35961	407376	9764	1066	19175	211419
45	1010	0	0	0	0	0	0	2784	84696	12253	81344	139	29	27197	313623
45	1030	0	0	0	0	0	0	105	2297	6847	76758	759	284	302	3612
45	1050	0	0	0	0	104	1787	35	601	20960	217118	5610	1640	687	7628
45	1070	1	15	0	0	2205	75381	0	0	21741	295245	25354	13882	31	158
45	1090	0	0	0	0	0	0	8	122	16845	126286	0	0	19284	279122
45	1110	0	0	0	0	40	2105	0	0	43206	201453	34372	10202	287	1161
45	1130	0	0	0	0	0	0	89123	3823415	33875	323158	17248	4685	16167	160723
45	1150	0	0	0	0	3	24	0	0	16358	142049	8959	3313	345	1550
45	1170	0	0	0	0	19	123	35	516	41681	420690	21362	7402	1433	8527
45	1190	0	0	0	0	75	1430	0	0	40084	131439	37310	9009	732	2291
45	1210	0	0	0	0	0	0	0	0	10854	104001	968	282	11372	161522
45	1230	0	0	0	0	896	22427	0	0	26971	329952	25505	11724	162	1231
45	1250	60	500	0	0	176	2920	2	5	15383	177944	5435	766	3001	61696
45	1270	0	0	0	0	11	77	0	0	16020	95719	10412	3852	412	1763
45	0	73	580	0	0	10699	303832	358804	14499144	1585306	15119819	1186488	474342	268200	3358152
		0	0			0	0	0	0	0	0	0	0	0	0
															
46	10	0	0	0	0	8	120	0	0	12166	160276	10083	3713	78	575
46	30	0	0	0	0	0	0	0	0	33245	563423	21256	9325	0	2
46	50	0	0	0	0	85	1395	24	395	42612	415585	24548	5539	736	9997
46	70	0	0	0	0	240	1487	0	0	51898	605905	27609	9899	724	8903
46	90	3	40	0	0	0	0	0	0	23230	301278	13927	6553	0	0
46	110	160	2028	0	0	910	18315	0	0	85252	1159323	176998	87384	10	30
46	130	0	0	0	0	25	304	0	0	44776	704239	19923	8826	33	401
46	150	9	34	0	0	0	0	0	0	41593	491260	25892	10275	354	1932
46	170	0	0	0	0	0	0	0	0	36328	555645	25848	8765	13	102
46	190	5	24	0	0	127	1424	0	0	24486	312566	10441	3289	215	2246
46	210	0	0	0	0	156	4625	0	0	18271	246488	12430	4581	163	1963
46	230	0	0	0	0	21	523	11	125	29613	370751	13815	5107	856	11687
46	250	0	0	0	0	40	600	0	0	28822	382235	20693	6297	7	47
46	270	69	971	0	0	360	7310	0	0	60978	1010818	105951	58448	0	0
46	290	0	0	0	0	8	55	1	3	37852	542274	19935	5257	828	8144
46	310	0	0	0	0	13	225	2	37	33439	379056	19771	8575	948	13860
46	330	0	0	0	0	2	47	0	0	40730	639324	49003	25284	0	0
46	350	0	0	0	0	125	2895	13	162	13196	151684	4977	1961	550	8872
46	370	0	0	0	0	92	1467	6	68	19293	201786	9791	2175	448	4861
46	390	0	0	0	0	3	15	19	265	13330	167614	4160	1645	723	10130
46	410	0	0	0	0	17	221	30	288	12555	155209	3180	1141	543	6010
46	430	0	0	0	0	11	140	0	0	27892	362354	18351	7755	24	249
46	450	0	0	0	0	0	0	18	251	2503	35464	306	104	267	967
46	470	0	0	0	0	0	0	9	152	3273	47733	175	79	198	2516
46	490	2	31	0	0	343	8275	1	18	60467	642273	53142	17477	768	6529
46	510	0	0	0	0	62	1850	0	0	60208	719835	58399	25660	268	2071
46	530	0	0	0	0	301	6310	0	0	36217	598385	57500	29589	12	36
46	550	10	250	0	0	584	19040	0	0	12517	219817	14756	7598	6	63
46	570	4	55	0	0	0	0	0	0	40958	596196	21348	8856	24	132
46	590	0	0	0	0	0	0	7	155	3219	50276	238	103	285	3871
46	610	0	0	0	0	108	1905	0	0	43261	535709	20148	7150	1171	13245
46	630	0	0	0	0	8	128	0	0	23071	288632	13730	3923	222	2275
46	650	0	0	0	0	95	1566	2	30	41369	460721	25181	11254	1225	18354
46	670	0	0	0	0	11	200	1	12	44489	575570	26508	10764	1729	25664
46	690	0	0	0	0	2	15	0	5	50163	598861	27423	9257	777	8711
46	710	0	0	0	0	0	0	0	0	45830	618369	21056	9627	6	55
46	730	0	0	0	0	12	154	30	345	17876	219428	9158	3833	646	11107
46	750	0	0	0	0	24	213	1	20	37738	478382	19751	7650	1084	12035
46	770	0	0	0	0	0	0	2	27	28141	290274	17862	6753	732	10855
46	790	0	0	0	0	35	733	0	0	40190	522162	28279	10645	804	12490
46	810	0	0	0	0	5	25	0	0	49018	958613	41207	19332	0	0
46	830	50	1050	0	0	379	9165	0	0	63769	895527	95648	48862	25	161
46	850	0	0	0	0	114	3210	2	14	41521	450712	24445	7958	841	11824
46	870	0	0	0	0	65	1500	0	0	40051	548871	32571	11692	47	643
46	890	0	0	0	0	2030	47388	0	0	63493	680611	53419	18043	983	6941
46	910	0	0	0	0	52	1050	52	678	35168	404623	21979	7655	1594	22334
46	930	2	40	0	0	4	70	0	0	44464	528526	37786	17221	0	0
46	950	0	0	0	0	201	4257	0	0	63297	853527	42520	17004	25	261
46	970	1	4	0	0	8	555	0	0	27187	356313	17058	6663	142	1565
46	990	0	0	0	0	69	898	0	8	48714	678189	34161	12189	1029	13466
46	1010	2	50	0	0	106	2361	1	6	46088	648379	25018	9720	1011	16359
46	1030	0	0	0	0	14	300	0	0	42843	636651	37050	13950	290	1823
46	1050	0	0	0	0	4	125	0	0	34011	499259	16189	4886	144	2135
46	1070	3	12	0	0	0	0	0	0	52953	725231	52281	23212	11	103
46	1090	0	0	0	0	313	3408	40	402	14859	184853	2651	989	863	11141
46	1110	0	0	0	0	0	0	88	1353	13654	155036	4707	1660	684	9431
46	1130	0	0	0	0	137	2220	3	40	34202	376798	22880	7292	1141	13979
46	1150	6	60	0	0	3	30	0	0	46843	783674	29953	13147	73	285
46	1170	0	0	0	0	0	0	0	0	36540	626045	22863	9681	1	8
46	1190	0	0	0	0	0	0	0	0	40116	556458	59010	32587	23	147
46	1210	0	0	0	0	317	7038	23	399	35000	420479	20151	7124	861	9919
46	1230	18	45	0	0	124	2436	1	26	37455	485422	22089	8813	819	13798
46	1250	17	385	0	0	445	12270	0	0	26744	445818	35556	21562	70	163
46	1270	0	0	0	0	7	95	12	329	35689	415477	20571	7282	1058	12033
46	1290	0	0	0	0	148	1972	8	165	37608	519719	22107	8793	1134	15039
46	1310	0	0	0	0	2	15	61	701	6460	79887	1019	362	379	5301
46	1330	465	7050	0	0	2882	97090	0	0	95576	1380748	172645	82389	50	321
