state	county	corn_a	corn_y	wheat_a	wheat_y	oats_a	oats_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
32	430	75885	1922918	178589	2356693	25240	555372	0	0	0	0	0	0
32	450	67170	2204429	25496	274720	10090	203630	0	0	0	0	0	0
32	470	44316	891303	29319	272578	8708	178841	0	0	0	0	0	0
32	490	21958	351842	205071	2781028	991	25579	0	0	0	0	0	0
32	510	22071	323818	5693	60503	7647	116537	0	0	0	0	0	0
32	530	18694	371289	241439	3406605	1897	41736	0	0	0	0	0	0
32	550	25142	551355	146886	1391005	4673	108836	0	0	0	0	0	0
32	570	30758	507049	150254	2093440	1648	31177	0	0	0	0	0	0
32	590	15991	251502	382432	6900285	3542	94408	0	0	0	0	0	0
32	610	59613	1128785	14855	136728	12553	243359	0	0	0	0	0	0
32	630	30088	729665	22757	359816	4350	99272	0	0	0	0	0	0
32	650	14018	86107	152862	1735391	1430	24723	0	0	0	0	0	0
32	670	96652	1525722	140722	1579939	1130	17843	0	0	0	0	0	0
32	690	35898	721603	160919	2592929	157	2750	0	0	0	0	0	0
32	710	37684	523521	262552	4596307	843	22148	0	0	0	0	0	0
32	730	16170	196525	39527	404831	303	4694	0	0	0	0	0	0
32	750	57864	1291731	5232	56580	8674	173600	0	0	0	0	0	0
32	770	9867	140272	16931	203828	30	400	0	0	0	0	0	0
32	790	29881	527375	211573	1435271	13315	386539	0	0	0	0	0	0
32	810	33898	831308	141290	1263135	26053	650681	0	0	0	0	0	0
32	830	9588	162833	192877	3335830	293	8900	0	0	0	0	0	0
32	850	8001	90040	203009	2828925	5249	138123	0	0	0	0	0	0
32	870	104613	1358486	25908	273679	17226	299273	0	0	0	0	0	0
32	890	67704	1350757	32122	343615	15259	289639	0	0	0	0	0	0
32	910	196255	2534214	64013	811800	20860	585319	0	0	0	0	0	0
32	930	51909	1040789	31750	235522	11622	245602	0	0	0	0	0	0
32	950	14949	245113	35136	475719	391	9010	0	0	0	0	0	0
32	970	32641	580434	227965	2110996	6363	141413	0	0	0	0	0	0
32	990	32974	488545	188219	2399208	1163	33350	0	0	0	0	0	0
32	1010	45553	614936	58096	548529	29217	346217	0	0	0	0	0	0
32	1030	3619	27408	152516	2005277	927	15645	0	0	0	0	0	0
32	1050	42333	747261	35802	304669	9335	177852	0	0	0	0	0	0
32	1070	29172	612925	133321	1658895	4408	111635	0	0	0	0	0	0
32	1090	66226	1152628	11948	104906	9442	161968	0	0	0	0	0	0
32	1110	29243	244351	51710	452304	306	5495	0	0	0	0	0	0
32	1130	68494	1366088	15046	129692	10194	197474	0	0	0	0	0	0
32	1150	39052	833356	258221	2522981	21110	514887	0	0	0	0	0	0
32	1170	67838	1517699	158082	1644971	47645	1016678	0	0	0	0	0	0
32	1190	170243	2556899	69982	888601	34016	644330	0	0	0	0	0	0
32	1210	5878	78347	256171	4718653	792	28833	0	0	0	0	0	0
32	1230	63629	1192212	23369	193933	14953	299992	0	0	0	0	0	0
32	1250	53860	948932	187240	2189672	6089	180166	0	0	0	0	0	0
32	1270	38684	554487	33056	322053	19260	301236	0	0	2433	454	0	0
32	1290	69725	1545874	22221	276792	12145	224756	0	0	0	0	0	0
32	1310	17959	299854	71852	879794	10	235	0	0	0	0	0	0
32	1330	146151	2544767	22986	304989	26670	537832	0	0	0	0	0	0
32	1350	43175	682397	34562	299614	17922	275516	0	0	0	0	0	0
32	1370	11684	149680	259664	3493636	4846	105994	0	0	0	0	0	0
32	1390	154690	3629694	93941	1173496	1190	31964	0	0	0	0	0	0
32	1410	89815	1665892	10881	102911	10380	187279	0	0	0	0	0	0
32	1430	51531	850955	164849	2164439	5016	132957	0	0	0	0	0	0
32	1450	38257	920732	138987	1692702	5836	132315	0	0	0	0	0	0
32	1470	16037	263392	306029	4271029	3075	90473	0	0	0	0	0	0
32	1490	173608	3048500	66782	937401	7107	182060	0	0	0	0	0	0
32	1510	88989	1687326	21934	288912	13746	273696	0	0	0	0	0	0
32	1530	28002	489236	257911	2963312	1344	34025	0	0	0	0	0	0
32	1550	73342	1249367	202708	2515534	2929	80029	0	0	0	0	0	0
32	1570	63411	1303153	387561	4044290	10270	294158	0	0	0	0	0	0
32	1590	162849	2003286	49856	668803	31232	897024	0	0	0	0	0	0
32	1610	33548	631738	199282	1423138	4253	96200	0	0	0	0	0	0
32	1630	60866	1194097	25744	361064	12220	243769	0	0	0	0	0	0
32	1650	85301	1814902	170998	2284186	3408	81070	0	0	0	0	0	0
32	1670	7635	151135	256505	3430488	4349	110449	0	0	0	0	0	0
32	1690	23480	450696	204522	2830892	3178	82563	0	0	0	0	0	0
32	1710	33454	790124	174177	2130700	4599	119258	0	0	0	0	0	0
32	1730	14875	133256	62286	561535	1047	12342	0	0	0	0	0	0
32	1750	71013	1719103	248177	2092293	43179	1013430	0	0	0	0	0	0
32	1770	21556	279150	150888	2904789	111	1385	0	0	0	0	0	0
32	1790	69486	1518818	21049	223715	7246	158436	0	0	0	0	0	0
32	1810	44568	369171	206088	2237707	1442	24858	0	0	0	0	0	0
32	1830	95173	1578536	103484	1032804	2170	43349	0	0	0	0	0	0
32	1850	197420	2620659	76879	1121214	7190	220681	0	0	0	0	0	0
32	1870	44505	890684	261730	3026255	1021	30029	0	0	0	0	0	0
32	1890	11567	108334	75294	1055885	21	300	0	0	0	0	0	0
32	1910	16129	233504	124398	2072409	151	1850	0	0	0	0	0	0
32	1930	66389	1088917	311559	1952963	41560	773562	0	0	0	0	0	0
32	1950	48277	575056	266376	2783528	2050	50254	0	0	0	0	0	0
32	1970	18169	216374	203317	2508230	2313	35865	0	0	0	0	0	0
32	1990	57028	1149834	18054	226787	7611	172825	0	0	0	0	0	0
32	2010	37091	365540	14116	130903	360	4690	0	0	0	0	0	0
32	2030	139905	2146312	67476	842201	37849	822847	0	0	0	0	0	0
32	2050	21112	208746	35359	337162	301	4650	0	0	0	0	0	0
32	2070	36646	522724	18857	161752	10834	156866	0	0	0	0	0	0
32	2090	28360	436242	8838	96566	6838	106540	0	0	0	0	0	0
32	0	7828	174712	4563	40988	884	21560	0	0	0	0	0	0
		5648934	101355511	12081021	148482595	1041087	21526565	0	0	2448	455	0	0
		0	0	0	0	0	0			0	0		
33	10												
33	30	539	15893	271	4619	6361	200735	0	0	0	0	0	0
33	50	9438	233179	1309	18063	11859	326724	0	0	0	0	0	0
33	70	1042	21967	12014	134870	43033	897624	0	0	0	0	0	0
33	90	478	15172	449	5844	7909	200656	0	0	0	0	0	0
33	110	4883	99081	3215	35675	25299	703311	0	0	0	0	0	0
33	130	41107	1050206	39505	460457	39744	1179934	0	0	0	0	0	0
33	150	93715	4100515	33036	701714	50907	2213139	0	0	0	0	0	0
33	170	69615	2757196	25405	417752	50504	2070448	0	0	0	0	0	0
33	190	23	495	210	3166	6517	220470	0	0	0	0	0	0
33	210	25308	1271954	13138	330943	21670	1266378	0	0	0	0	0	0
33	230	1002	19367	646	5973	11013	205165	0	0	0	0	0	0
33	250	78733	2606847	30261	501718	74107	2784514	0	0	0	0	0	0
33	270	4707	132108	2396	37790	16415	565318	0	0	0	0	0	0
33	290	773	12498	50750	588546	76505	1388429	0	0	0	0	0	0
33	310	50	1221	2549	39277	11232	308875	0	0	0	0	0	0
33	330	0	0	2	32	66	1635	0	0	0	0	0	0
33	350	95591	3470572	5814	86024	74650	2780946	0	0	0	0	0	0
33	370	1877	33945	557	6303	10268	230926	0	0	0	0	0	0
33	390	27020	940922	13058	245188	29121	966078	0	0	0	0	0	0
33	410	14982	500734	1443	23918	29123	981646	0	0	0	0	0	0
33	430	6150	142669	20388	246412	33134	913890	0	0	0	0	0	0
33	450	99915	4172640	8692	160387	81803	3550457	0	0	0	0	0	0
33	470	39955	1615582	3925	79968	62808	2169176	0	0	0	0	0	0
33	490	59404	2454733	2900	55166	39967	1545723	0	0	0	0	0	0
33	510	29089	1254613	17840	357252	46711	1868284	0	0	0	0	0	0
33	530	19034	421644	16023	178746	53969	1480625	0	0	0	0	0	0
33	550	18087	682909	5802	142018	11031	507721	0	0	0	0	0	0
33	570	26160	1171725	1996	42013	24059	774110	0	0	0	0	0	0
33	590	415	7050	1451	9140	14604	189691	0	0	0	0	0	0
33	610	5421	121821	2955	41218	23058	723961	0	0	0	0	0	0
33	630	35	733	212	2967	4540	138155	0	0	0	0	0	0
33	650	114834	4575519	861	13921	91257	3660200	0	0	0	0	0	0
33	670	275	5440	320	4070	13210	369607	0	0	0	0	0	0
33	690	53316	1700975	15826	218620	66632	2321798	0	0	0	0	0	0
33	710	32	965	50436	708445	40140	938707	0	0	0	0	0	0
33	730	9	233	255	3867	4259	144846	0	0	0	0	0	0
33	750	98546	3172994	49165	753923	66984	2474568	0	0	0	0	0	0
33	770	0	0	58	1092	290	7708	0	0	0	0	0	0
33	790	7	172	162	3053	2423	63959	0	0	0	0	0	0
33	810	41906	2077726	37304	850935	14294	669991	0	0	0	0	0	0
33	830	56568	1789455	5837	91498	50361	2050966	0	0	0	0	0	0
33	850	112339	3698110	15717	254690	80231	3347825	0	0	0	0	0	0
33	870	39600	1759026	16308	334120	45104	2408436	0	0	0	0	0	0
33	890	72	1601	5707	60494	15498	268669	0	0	0	0	0	0
33	910	82	2410	71242	857744	64417	1329361	0	0	0	0	0	0
33	930	124167	5291961	1812	40425	106460	4984294	0	0	0	0	0	0
33	950	31820	1006971	15833	304930	43705	1719041	0	0	0	0	0	0
33	970	1853	40676	423	4518	15308	501637	0	0	0	0	0	0
33	990	11224	202827	12249	146278	44063	1075282	0	0	0	0	0	0
33	1010	28343	904736	1005	16407	70303	2039301	0	0	0	0	0	0
33	1030	103848	3448155	951	14515	83851	3129419	0	0	0	0	0	0
33	1050	43236	1918205	21362	420923	27454	1260549	0	0	0	0	0	0
33	1070	127069	4796764	841	16222	106675	4236244	0	0	0	0	0	0
33	1090	411	7796	30447	335167	78152	1424917	0	0	0	0	0	0
33	1110	21004	785497	3250	65776	45755	1644658	0	0	0	0	0	0
33	1130	17088	365397	49943	553216	125947	3331119	0	0	0	0	0	0
33	1150	41	537	6039	70547	22481	475677	0	0	0	0	0	0
33	1170	1374	35171	919	13821	21079	655878	0	0	0	0	0	0
33	1190	68212	2193047	896	23647	58970	2251908	0	0	0	0	0	0
33	1210	452	12089	123218	1504902	108877	2359497	0	0	0	0	0	0
33	1230	14771	368329	18005	223233	49262	1294869	0	0	0	0	0	0
33	1250	1404	43404	406	8388	3179	103421	0	0	0	0	0	0
33	1270	109	2775	10883	134919	31361	628487	0	0	0	0	0	0
33	1290	129737	5039446	31274	503617	98064	4259851	0	0	0	0	0	0
33	1310	109908	3993983	45460	736549	91450	3753705	0	0	0	0	0	0
33	1330	29697	1249405	19634	419800	19135	829722	0	0	0	0	0	0
33	1350	93668	3625403	194	3215	71150	3027523	0	0	0	0	0	0
33	1370	32	774	4669	61046	24460	553007	0	0	0	0	0	0
33	1390	2	77	562	8810	8510	249112	0	0	0	0	0	0
33	1410	23376	1172940	20962	468584	14569	683132	0	0	0	0	0	0
33	1430	11363	151147	3074	36774	19108	397080	0	0	0	0	0	0
33	1450	53531	2500475	25918	502026	48916	2231949	0	0	0	0	0	0
33	1470	35451	858564	25972	398540	90888	2922887	0	0	0	0	0	0
33	1490	33154	1426203	5566	121840	21180	950073	0	0	0	0	0	0
33	1510	40983	1052791	19651	231139	62468	1915426	0	0	0	0	0	0
33	1530	61148	1858991	25540	334677	92888	2947152	0	0	0	0	0	0
33	1550	11271	230308	7187	88687	46056	1279649	0	0	0	0	0	0
33	1570	37924	928935	48464	509365	53057	1436927	0	0	0	0	0	0
33	1590	19625	804405	6964	134053	32636	1193332	0	0	0	0	0	0
33	1610	2708	55302	1476	12774	17435	284255	0	0	0	0	0	0
33	1630	40710	1706143	15492	311163	23730	963251	0	0	0	0	0	0
33	1650	8877	302750	3715	68333	21598	679509	0	0	0	0	0	0
33	1670	63097	2523119	3926	74007	51320	2215950	0	0	0	0	0	0
33	1690	8179	159053	49961	538526	64535	1518460	0	0	0	0	0	0
33	1710	20145	745285	7862	160578	35222	1277063	0	0	0	0	0	0
33	1730	35890	1246904	14161	325425	26425	1144348	0	0	0	0	0	0
33	0	103609	3247691	41181	693099	73499	2980117	0	0	0	0	0	0
		2862645	104419048	1314757	19760092	3698268	126221063	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
34	10												
34	30	43990	1195272	2083	24761	15073	291837	0	0	0	0	0	0
34	50	62054	1685038	9772	116298	11398	202251	0	0	0	0	0	0
34	70	128620	4112813	6519	89455	10995	190346	0	0	0	0	0	0
34	90	72132	1221879	5406	48872	39549	801003	0	0	0	0	0	0
34	110	28261	477449	14009	141676	8434	148467	0	0	0	0	0	0
34	130	54316	840911	39085	426890	15371	242465	0	0	0	0	0	0
34	150	97550	1498712	31567	271320	23384	414985	0	0	0	0	0	0
34	170	34811	506465	7392	57274	7777	147617	0	0	0	0	0	0
34	190	27962	639912	5397	39127	2952	38148	0	0	65	37	0	0
34	210	43597	762662	11463	93089	3864	64658	0	0	0	0	0	0
34	230	43997	1303302	30074	342776	9437	180758	0	0	0	0	0	0
34	250	30979	662225	1747	14604	245	3697	161	7316	11139	6347	0	0
34	270	53628	1140147	7624	63342	17790	316263	0	0	0	0	0	0
34	290	35400	586106	13788	116272	8971	162179	0	0	0	0	0	0
34	310	22875	489901	556	6283	452	7362	0	0	0	0	0	0
34	330	40389	1094330	13190	116532	7931	138768	0	0	30	19	0	0
34	350	79248	2176276	42760	433274	16009	304045	0	0	0	0	0	0
34	370	6403	147703	190	1649	79	1178	0	0	1	1	0	0
34	390	66558	1132077	26637	268348	9551	185756	0	0	0	0	0	0
34	410	42672	860598	10550	92839	8687	138097	0	0	0	0	0	0
34	430	65332	1624907	31428	286201	13201	237280	0	0	0	0	0	0
34	450	23735	524097	7736	74049	5032	111397	0	0	0	0	0	0
34	470	40923	1130110	5504	61472	18166	481080	0	0	0	0	0	0
34	490	39670	831861	8224	94981	4801	98278	0	0	0	0	0	0
34	510	54887	1405657	6897	72631	14437	304424	0	0	0	0	0	0
34	530	20763	552119	13505	86477	3385	63057	0	0	0	0	0	0
34	550	49754	1110415	33143	240528	13384	265513	0	0	0	0	0	0
34	570	16158	354642	3519	34385	2042	34157	0	0	0	0	0	0
34	590	37801	697982	24198	261661	11780	173403	0	0	0	0	0	0
34	610	22571	436054	4794	43106	5090	83535	0	0	0	0	0	0
34	630	60269	1264122	14588	131353	18746	354863	0	0	0	0	0	0
34	650	56594	1159850	9395	81903	14917	244129	0	0	0	0	0	0
34	670	15495	328436	1723	17974	1686	29271	0	0	0	0	0	0
34	690	23058	382788	1049	8426	1850	31483	0	0	0	0	0	0
34	710	59515	1663240	3094	29301	500	8507	0	0	89241	64529	0	0
34	730	42554	1167726	36081	347262	4356	73475	0	0	0	0	0	0
34	750	19157	511386	17011	132284	3473	59498	0	0	0	0	0	0
34	770	64615	1511399	6970	66623	12506	193452	0	0	0	0	0	0
34	790	47819	1099368	16022	170375	14237	319575	0	0	0	0	0	0
34	810	45316	1022190	6004	56951	11555	190289	0	0	0	0	0	0
34	830	83390	2186873	10051	111211	23124	408310	0	0	0	0	0	0
34	850	87429	1249103	14173	109345	22491	372793	0	0	0	0	0	0
34	870	24471	449613	8296	61950	5684	80890	0	0	0	0	0	0
34	890	67132	2173593	7942	99255	7862	133343	0	0	0	0	0	0
34	910	35037	946272	14662	152597	3543	60436	0	0	0	0	0	0
34	930	25287	436299	1171	11665	879	14748	0	0	1160	525	0	0
34	950	7354	147574	1007	11327	639	11936	0	0	0	0	0	0
34	970	53434	1290349	19547	222142	5282	118025	0	0	0	0	0	0
34	990	36376	540576	68829	656230	14826	221256	0	0	0	0	0	0
34	1010	20612	677165	10128	98723	3143	63747	0	0	0	0	0	0
34	1030	71544	1218028	21547	183272	13833	241522	0	0	0	0	0	0
34	1050	52171	1308609	3148	36514	18954	401622	0	0	0	0	0	0
34	1070	34786	803023	5432	53063	4264	81283	0	0	0	0	0	0
34	1090	78953	2392477	60596	607466	13286	306908	0	0	0	0	0	0
34	1110	29250	514776	36793	352829	13315	222840	0	0	0	0	0	0
34	1130	37741	914786	15222	155353	16366	393822	0	0	0	0	0	0
34	1150	48532	1248578	24768	220960	10657	226058	0	0	0	0	0	0
34	1170	57465	1618305	4679	51493	12420	267654	0	0	0	0	0	0
34	1190	45276	1121810	11413	97955	13672	248660	0	0	0	0	0	0
34	1210	15482	204342	3881	33561	2890	46846	0	0	0	0	0	0
34	1230	65724	1733550	8606	93279	20820	426914	0	0	0	0	0	0
34	1250	9885	223152	1366	16147	775	14300	0	0	0	0	0	0
34	1270	22348	459689	7257	59842	3652	55575	0	0	0	0	0	0
34	1290	31771	859672	24651	313388	11895	327265	0	0	0	0	0	0
34	1310	43120	1029655	3856	41060	10787	180908	0	0	0	0	0	0
34	1330	24495	595015	10290	75703	3039	53068	0	0	0	0	0	0
34	1350	62562	1515405	22671	228586	865	15397	0	0	25239	13065	0	0
34	1370	28737	593804	16917	109399	8750	152192	0	0	0	0	0	0
34	1390	61847	1218417	6110	63815	17976	356740	0	0	0	0	0	0
34	1410	36633	682744	11690	100069	16382	320982	0	0	0	0	0	0
34	1430	24868	407328	12641	95023	6649	112183	0	0	0	0	0	0
34	1450	80012	2310354	18087	222952	1091	20332	0	0	54240	37142	0	0
34	1470	31921	404495	26890	246154	12602	188153	0	0	0	0	0	0
34	1490	145897	3459286	18564	215174	27765	407624	0	0	0	0	0	0
34	1510	18195	355666	801	6789	594	10035	0	0	2279	990	0	0
34	1530	21436	656747	19006	112752	3129	50981	0	0	0	0	0	0
34	1550	19616	259551	682	5184	1212	16375	0	0	1619	655	0	0
34	1570	34276	970116	166	1320	32	1250	0	0	125637	81024	0	0
34	1590	27706	857468	12635	126511	5445	93744	0	0	0	0	0	0
34	1610	80960	1348223	20290	185498	16431	311860	0	0	0	0	0	0
34	1630	18464	413712	4513	48404	2583	50452	0	0	0	0	0	0
34	1650	49954	1299303	21611	211782	13604	285581	0	0	0	0	0	0
34	1670	38059	913409	43148	451287	9901	207991	0	0	0	0	0	0
34	1690	43439	917060	13698	141312	11042	198225	0	0	0	0	0	0
34	1710	22300	585252	1192	13563	824	15634	0	0	0	0	0	0
34	1730	42569	1257143	1538	22271	15430	339493	0	0	0	0	0	0
34	1750	43353	1033150	11531	118027	14512	326582	0	0	0	0	0	0
34	1770	35832	814104	4546	51101	4022	67379	0	0	0	0	0	0
34	1790	71508	1633375	19770	216814	10856	206709	0	0	0	0	0	0
34	1810	16367	348595	124	978	539	8449	0	0	0	0	0	0
34	1830	17035	402649	857	6648	134	1535	108	4000	5976	2558	0	0
34	1850	34912	1068011	56048	720282	3693	75601	0	0	0	0	0	0
34	1870	57195	973144	11438	96842	11124	153967	0	0	0	0	0	0
34	1890	12034	328201	4612	60227	2983	63613	0	0	0	0	0	0
34	5100	15925	482897	27424	332503	1576	36835	0	0	0	0	0	0
34	1930	33	820	0	0	0	0	0	0	0	0	0	0
34	1950	15781	454657	7268	91744	4923	99202	0	0	0	0	0	0
34	1970	99194	3003133	51771	518783	8049	166466	0	0	0	0	0	0
34	1990	18859	516696	1768	22066	8408	184009	0	0	0	0	0	0
34	2010	37768	908497	1540	18477	18700	395596	0	0	0	0	0	0
34	2030	56769	1443721	35513	339014	3367	56015	0	0	16182	8242	0	0
34	2050	16113	336367	243	1949	220	3082	0	0	0	0	0	0
34	2070	50825	1105205	8987	92452	22171	513178	0	0	0	0	0	0
34	2090	80360	2062991	19922	181741	3856	64790	0	0	19490	10035	0	0
34	2110	17530	323155	1192	11809	2437	52805	0	0	0	0	0	0
34	2130	57421	1596276	2001	24989	15010	296835	0	0	0	0	0	0
34	2150	7164	126829	38	250	119	1932	0	0	597	180	0	0
34	2170	35294	676253	4942	48801	5309	91797	0	0	0	0	0	0
34	2190	83237	1281411	23454	221790	16393	234173	0	0	0	0	0	0
34	2210	17104	470512	22313	200184	5587	109737	0	0	0	0	0	0
34	2230	14551	339193	4639	52598	3049	60752	0	0	0	0	0	0
34	2250	23805	593736	1132	9942	363	6066	0	0	4	2	0	0
34	2270	21002	476347	3144	31227	4675	99736	0	0	0	0	0	0
34	2290	36904	999775	3436	39746	9326	165289	0	0	0	0	0	0
34	0	23993	467877	1023	8726	1895	36141	0	0	0	0	0	0
		4837812	112348071	1533531	15116509	1006794	19050770	269	11316	352899	225351	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
35	10												
35	30	99059	2075719	97951	1160859	26285	705990	0	0	0	0	0	0
35	50	175334	4606792	4733	73633	52439	1573017	0	0	0	0	0	0
35	70	9696	133512	1518	16652	1008	18067	0	0	0	0	0	0
35	90	10966	175089	69926	1029058	7804	164998	0	0	0	0	0	0
35	110	12466	154094	358	3290	1332	23709	0	0	0	0	0	0
35	130	161009	4735516	5906	107719	60231	2137116	0	0	0	0	0	0
35	150	27723	450873	124203	1669166	20780	474786	0	0	0	0	0	0
35	170	78902	1906170	5063	106490	32089	1222740	0	0	0	0	0	0
35	190	44981	704791	2009	26959	15191	381309	0	0	0	0	0	0
35	210	171067	1986821	41533	497546	25287	589778	0	0	0	0	0	0
35	230	119421	5252536	8871	192948	44788	1600196	0	0	0	0	0	0
35	250	124681	4103126	72229	1251171	49938	1535015	0	0	0	0	0	0
35	270	141375	5408188	36009	632737	31267	696994	0	0	0	0	0	0
35	290	167681	6081733	2011	44900	86931	3059368	0	0	0	0	0	0
35	310	93159	1847429	76170	931929	3666	78362	0	0	0	0	0	0
35	330	64922	1043533	4100	51430	18366	366459	0	0	0	0	0	0
35	350	45633	826043	192824	2600182	16176	381314	0	0	0	0	0	0
35	370	109491	2742985	112205	1965222	26897	951956	0	0	0	0	0	0
35	390	82718	3220977	20172	358141	41753	1338763	0	0	0	0	0	0
35	410	134911	5969212	1191	23436	71296	2773242	0	0	0	0	0	0
35	430	314288	6232905	30332	416457	73407	2307476	0	0	0	0	0	0
35	450	58772	2352694	2530	41633	16588	547196	0	0	0	0	0	0
35	470	24070	420839	49773	686705	13741	323229	0	0	0	0	0	0
35	490	180124	3533529	29540	409574	17292	516800	0	0	0	0	0	0
35	510	26456	434402	79900	1061906	5065	106151	0	0	0	0	0	0
35	530	117250	4486865	631	9168	48950	1509948	0	0	0	0	0	0
35	550	121900	5032921	32885	656568	45260	1634323	0	0	0	0	0	0
35	570	77062	3193121	6566	137452	17923	574644	0	0	0	0	0	0
35	590	119311	2925548	23406	371861	1290	34862	0	0	0	0	0	0
35	610	106878	3038061	104786	1572941	33658	1025037	0	0	0	0	0	0
35	630	104562	1294303	40709	429480	12362	334805	0	0	0	0	0	0
35	650	155362	1728823	24609	271159	6723	173121	0	0	0	0	0	0
35	670	151107	3339230	60479	785775	2603	129623	0	0	0	0	0	0
35	690	166305	3348448	106049	1675854	48464	1197773	0	0	0	0	0	0
35	710	42514	938242	41699	622321	8712	160651	0	0	0	0	0	0
35	730	23459	382288	511	5670	6780	157570	0	0	0	0	0	0
35	750	101682	1583331	16593	219048	4430	147172	0	0	0	0	0	0
35	770	750	12684	113	817	590	9023	0	0	0	0	0	0
35	790	86566	1873547	3948	61165	30340	958160	0	0	0	0	0	0
35	810	88796	1478946	48030	690632	20596	591677	0	0	0	0	0	0
35	830	113777	2567579	75440	1105977	30885	1120157	0	0	0	0	0	0
35	850	118639	2316380	54812	634927	6095	204272	0	0	0	0	0	0
35	870	97808	2051269	46325	614375	3142	66027	0	0	0	0	0	0
35	890	97898	1946917	72243	1040550	2457	61941	0	0	0	0	0	0
35	910	133029	1995789	2096	31196	45396	1139110	0	0	0	0	0	0
35	930	6426	77072	0	0	414	5567	0	0	0	0	0	0
35	950	80581	1403840	23958	318607	24244	767550	0	0	0	0	0	0
35	970	90946	1696001	71807	966409	24374	502139	0	0	0	0	0	0
35	990	68286	1460267	32835	484010	19215	381887	0	0	0	0	0	0
35	1010	70968	808053	91394	969557	13026	316165	0	0	0	0	0	0
35	1030	63499	1200864	74315	1041646	6841	143887	0	0	0	0	0	0
35	1050	37308	525659	1215	15663	11187	303273	0	0	0	0	0	0
35	1070	3635	59851	133246	1698455	5944	104942	0	0	0	0	0	0
35	1090	190731	5652020	2972	54540	93668	3156854	0	0	0	0	0	0
35	1110	167455	5118943	82548	1706871	42873	1252658	0	0	0	0	0	0
35	1130	170259	2589895	74307	856673	15434	398807	0	0	0	0	0	0
35	1150	25343	381636	2039	24160	7245	228345	0	0	0	0	0	0
35	1170	18432	339903	433	5878	4246	86203	0	0	0	0	0	0
35	1190	17490	157681	55	394	336	6163	0	0	0	0	0	0
35	1210	134629	4508290	3551	64112	60906	2066412	0	0	0	0	0	0
35	1230	81834	1561085	30707	454268	18747	593728	0	0	0	0	0	0
35	1250	45205	744470	36354	375551	8523	216952	0	0	0	0	0	0
35	1270	87703	1888520	19956	325602	25127	812878	0	0	0	0	0	0
35	1290	78655	2220008	33274	434280	16601	287589	0	0	0	0	0	0
35	1310	115929	2069428	50575	886602	25886	839601	0	0	0	0	0	0
35	1330	132179	4385805	50700	812329	37705	853750	0	0	0	0	0	0
35	1350	75094	1386521	20327	273570	17499	353799	0	0	0	0	0	0
35	1370	91459	1668520	216136	2813228	9356	191910	0	0	0	0	0	0
35	1390	94543	1071421	77653	778928	6130	145820	0	0	0	0	0	0
35	1410	125960	3898145	1589	23458	56711	1822876	0	0	0	0	0	0
35	1430	154926	4520989	20221	352174	56740	1961422	0	0	0	0	0	0
35	1450	96419	2731684	50575	890355	29099	1067043	0	0	0	0	0	0
35	1470	140687	2138288	54385	671524	1995	54523	0	0	0	0	0	0
35	1490	102382	3102464	27408	389209	21212	409694	0	0	0	0	0	0
35	1510	20516	267071	413	2684	6605	111860	0	0	0	0	0	0
35	1530	92507	2449668	105692	2022856	32941	950078	0	0	0	0	0	0
35	1550	61647	2510678	7225	134144	16002	425890	0	0	0	0	0	0
35	1570	181200	6196937	55973	1021616	53631	1334892	0	0	0	0	0	0
35	1590	17660	434315	20243	391607	12102	534239	0	0	0	0	0	0
35	1610	111345	3320721	89453	1641615	37488	1111014	0	0	0	0	0	0
35	1630	57466	1132893	65340	1022150	29785	914098	0	0	0	0	0	0
35	1650	88775	1581677	16547	190606	25021	765038	0	0	0	0	0	0
35	1670	9221	146405	14637	181219	8926	204163	0	0	0	0	0	0
35	1690	93689	3679390	1794	34310	47695	1667512	0	0	0	0	0	0
35	1710	89446	1046367	76296	1243204	30168	809317	0	0	0	0	0	0
35	1730	7817	101060	10	56	822	9901	0	0	0	0	0	0
35	1750	103431	4280973	1198	19513	37487	1317994	0	0	0	0	0	0
35	1770	94894	1983226	3469	51346	24944	814669	0	0	0	0	0	0
35	1790	89872	4091284	14779	316808	36865	1316751	0	0	0	0	0	0
35	1810	118036	5016977	605	11810	59150	2186844	0	0	0	0	0	0
35	1830	131777	2301483	35844	463299	16698	487691	0	0	0	0	0	0
35	1850	19008	266245	242	3034	8823	176227	0	0	0	0	0	0
35	0	129135	3911781	72685	1131246	34556	1158538	0	0	0	0	0	0
		8589965	216020274	3699967	53867855	2317266	70733080	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
36	10												
36	30	3003	40150	123290	1235847	12787	223690	0	0	0	0	0	0
36	50	1068	17190	232162	1916376	64148	980428	0	0	0	0	0	0
36	70	123	2014	308956	3085429	47970	824404	0	0	0	0	0	0
36	90	216	4549	61434	425972	6412	73331	0	0	0	0	0	0
36	110	506	10915	392363	4176134	45256	905402	0	0	0	0	0	0
36	130	1154	14689	92807	841631	11475	191276	0	0	0	0	0	0
36	150	50	946	152419	1976907	20835	418489	0	0	0	0	0	0
36	170	6520	75118	174622	1181675	17288	209779	0	0	0	0	0	0
36	190	4461	75546	209002	2294660	101446	1983273	0	0	0	0	0	0
