state	id	area	state_1	id_1	new_area
43	12087.00000	2690213007.63000000000	43	12087.00000	8765.37903635000
43	12087.00000	2690213007.63000000000	43	12087.00000	48017.09076290000
43	12087.00000	2690213007.63000000000	43	12087.00000	11910.22419460000
43	12087.00000	2690213007.63000000000	43	12087.00000	6338.70130875000
43	12087.00000	2690213007.63000000000	43	12087.00000	399264.32516400000
43	12087.00000	2690213007.63000000000	43	12087.00000	72657.64755670000
43	12087.00000	2690213007.63000000000	43	12087.00000	9744.35804427000
43	12087.00000	2690213007.63000000000	43	12087.00000	34451.53775710000
43	12087.00000	2690213007.63000000000	43	12087.00000	3995.05356532000
43	12087.00000	2690213007.63000000000	43	12087.00000	21894.88465100000
43	12087.00000	2690213007.63000000000	43	12087.00000	2950.44886173000
43	12087.00000	2690213007.63000000000	43	12087.00000	2757.15689146000
43	12087.00000	2690213007.63000000000	43	12087.00000	8086.96108528000
43	12087.00000	2690213007.63000000000	43	12087.00000	3600.20367644000
43	12087.00000	2690213007.63000000000	43	12087.00000	15327.92640200000
43	12087.00000	2690213007.63000000000	43	12087.00000	2930.50045337000
43	12087.00000	2690213007.63000000000	43	12087.00000	11914.37444800000
43	12087.00000	2690213007.63000000000	43	12087.00000	3078.64289592000
43	12087.00000	2690213007.63000000000	43	12087.00000	3028.50541833000
43	12087.00000	2690213007.63000000000	43	12087.00000	17513.45148480000
43	12087.00000	2690213007.63000000000	43	12087.00000	56819.86143730000
43	12087.00000	2690213007.63000000000	43	12087.00000	53546.11884100000
43	12087.00000	2690213007.63000000000	43	12087.00000	6589.84524153000
43	12087.00000	2690213007.63000000000	43	12087.00000	3443.47345214000
43	12087.00000	2690213007.63000000000	43	12087.00000	443581.20304000000
43	12087.00000	2690213007.63000000000	43	12087.00000	6128196.52223000000
43	12087.00000	2690213007.63000000000	43	12087.00000	127228.15440100000
43	12087.00000	2690213007.63000000000	43	12087.00000	83869.65685470000
43	12087.00000	2690213007.63000000000	43	12087.00000	39953.68735650000
43	12087.00000	2690213007.63000000000	43	12087.00000	41794.95040520000
43	12087.00000	2690213007.63000000000	43	12087.00000	4838.39120624000
43	12087.00000	2690213007.63000000000	43	12087.00000	2870.93703390000
43	12087.00000	2690213007.63000000000	43	12087.00000	44500.98258430000
43	12087.00000	2690213007.63000000000	43	12087.00000	12797.78900250000
43	12087.00000	2690213007.63000000000	43	12087.00000	7663.68769840000
