state	county	corn_a	corn_y	oats_a	oats_y	wheat_a	wheat_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
32	490	16489	224605	12769	211178	18143	289257	0	0	0	0	0	0
32	510	729	3799	194	953	48702	201697	0	0	0	0	0	0
32	530	1276	13246	997	6025	82664	561903	0	0	0	0	0	0
32	550	217	2210	121	1213	73141	392927	0	0	0	0	0	0
32	570	195	890	222	1764	144411	667397	0	0	0	0	0	0
32	590	39642	397764	26125	555260	41452	728493	0	0	0	0	0	0
32	610	10770	120193	5018	92360	38166	638550	0	0	0	0	0	0
32	630	117	515	247	924	47649	256125	0	0	0	0	0	0
32	650	1694	5500	917	7358	44869	203655	0	0	0	0	0	0
32	670	70	200	0	0	44998	281643	0	0	0	0	0	0
32	690	30	155	20	200	118456	482886	0	0	0	0	0	0
32	710	100	361	40	100	23046	103841	0	0	0	0	0	0
32	730	27347	342333	12286	225186	23291	391750	0	0	0	0	0	0
32	750	23	140	0	0	39600	218318	0	0	0	0	0	0
32	770	1889	11054	11682	196894	222928	4428802	0	0	0	0	0	0
32	790	12909	191499	16928	218754	149496	2566575	0	0	0	0	0	0
32	810	0	0	10	65	81214	376800	0	0	0	0	0	0
32	830	0	0	497	2515	34929	112041	0	0	0	0	0	0
32	850	69623	1168809	16246	229696	60542	851570	0	0	0	0	0	0
32	870	53902	995236	17308	316409	55462	986163	0	0	0	0	0	0
32	890	38233	185111	20370	318532	114040	1240366	0	0	0	0	0	0
32	910	40182	723437	28078	807381	47175	882140	0	0	0	0	0	0
32	930	57	295	13	250	34337	216126	0	0	0	0	0	0
32	950	5917	52684	8936	101051	215945	3216967	0	0	0	0	0	0
32	970	2389	5651	1142	6360	108515	801406	0	0	0	0	0	0
32	990	34613	582150	53807	1176908	72626	887198	0	0	0	0	0	0
32	1010	0	0	18	50	41797	152263	0	0	0	0	0	0
32	1030	32086	794872	12806	238190	53412	1071541	0	0	0	0	0	0
32	1050	1476	9191	5279	45666	66129	720530	0	0	0	0	0	0
32	1070	27510	285800	23471	596658	26142	464711	0	0	0	0	0	0
32	1090	334	744	70	337	35456	191276	0	0	0	0	0	0
32	1110	25957	232399	15215	310768	49192	790190	0	0	0	0	0	0
32	1130	6993	98707	10184	108963	266217	4058116	0	0	0	0	0	0
32	1150	30837	340798	34453	386341	187415	2658975	0	0	0	0	0	0
32	1170	121161	2283012	21967	390025	114259	1965311	0	0	0	0	0	0
32	1190	197	688	34	267	141530	778800	0	0	0	0	0	0
32	1210	59296	858795	32088	820850	40753	776982	0	0	0	0	0	0
32	1230	5981	32622	11951	159966	69189	689998	0	0	0	0	0	0
32	1250	28191	482198	33995	589510	61034	787553	0	0	408	152	0	0
32	1270	14070	137565	12280	212948	63714	943856	0	0	0	0	0	0
32	1290	192	870	12	120	42319	223815	0	0	0	0	0	0
32	1310	108989	2114648	23758	457134	43005	724949	0	0	0	0	0	0
32	1330	37110	739643	33533	765511	43547	605806	0	0	0	0	0	0
32	1350	4	150	151	1130	66765	232484	0	0	0	0	0	0
32	1370	9708	44962	233	1709	34004	157714	0	0	0	0	0	0
32	1390	43983	401740	19576	360858	43825	614474	0	0	0	0	0	0
32	1410	760	6847	4850	30566	118673	799153	0	0	0	0	0	0
32	1430	2830	24754	8633	131691	125790	1572470	0	0	0	0	0	0
32	1450	953	5043	242	2559	156583	1270180	0	0	0	0	0	0
32	1470	11310	43882	978	5683	50589	236092	0	0	0	0	0	0
32	1490	66008	1287431	12044	193742	51034	876305	0	0	0	0	0	0
32	1510	8093	38257	2966	27997	190837	2673241	0	0	0	0	0	0
32	1530	3754	33803	1034	11317	84241	858970	0	0	0	0	0	0
32	1550	22031	267761	14022	204925	364376	5544305	0	0	0	0	0	0
32	1570	78971	830387	18583	321900	120663	1681250	0	0	0	0	0	0
32	1590	11811	120695	2215	19245	182617	1920612	0	0	0	0	0	0
32	1610	36662	591730	8414	144110	57484	983030	0	0	0	0	0	0
32	1630	3026	11944	1431	7781	98766	429585	0	0	0	0	0	0
32	1650	147	1778	256	2346	80236	373452	0	0	0	0	0	0
32	1670	1128	4559	991	5734	100522	667709	0	0	0	0	0	0
32	1690	1237	10982	6481	66791	157145	1659905	0	0	0	0	0	0
32	1710	169	2600	30	424	52618	262338	0	0	0	0	0	0
32	1730	23949	371842	24752	363053	270037	4964649	0	0	0	0	0	0
32	1750	55	265	0	0	96949	696204	0	0	0	0	0	0
32	1770	30295	444986	12327	183711	58949	984438	0	0	0	0	0	0
32	1790	2206	5998	1052	8186	73806	493758	0	0	0	0	0	0
32	1810	8997	31423	861	6159	73449	378795	0	0	0	0	0	0
32	1830	12366	47010	6926	71165	100137	681239	0	0	0	0	0	0
32	1850	21160	183018	1555	13550	207674	2976173	0	0	0	0	0	0
32	1870	134	320	0	0	51835	284605	0	0	0	0	0	0
32	1890	49	100	43	100	31793	204484	0	0	0	0	0	0
32	1910	11230	142160	14398	234009	377446	7174644	0	0	0	0	0	0
32	1930	1495	4639	817	5624	129560	852544	0	0	0	0	0	0
32	1950	386	1293	435	2043	48405	210387	0	0	0	0	0	0
32	1970	17464	229454	10047	171919	44041	692256	0	0	0	0	0	0
32	1990	1203	5916	45	120	19203	104954	0	0	0	0	0	0
32	2010	89811	1469159	24180	400057	121272	2060894	0	0	0	0	0	0
32	2030	105	807	82	582	53164	240974	0	0	0	0	0	0
32	2050	24064	376109	26332	513277	39637	732248	0	0	0	0	0	0
32	2070	11290	128107	13573	296269	21390	355289	0	0	0	0	0	0
32	2090	7465	191203	999	22317	6554	126563	0	0	0	0	0	0
32	0	2092372	31880109	1117728	20929707	9214150	112413657	0	0	417	156	0	0
		0	0	0	0	0	0	0	0	0	0		
													
33	10	3041	87054	5726	193699	391	5594					0	0
33	30	17293	494667	5883	163724	2051	27898	0	0	0	0	0	0
33	50	5106	102407	39292	1018679	18995	217777	0	0	0	0	0	0
33	70	2331	67645	7137	226482	1076	15829	0	0	0	0	0	0
33	90	18125	577330	27116	879959	2944	24762	0	0	0	0	0	0
33	110	40161	1478786	44165	1652477	44683	545825	0	0	0	0	0	0
33	130	103961	5516600	70457	3649362	20661	286764	0	0	0	0	0	0
33	150	73300	3846006	57021	2888216	14829	221161	0	0	0	0	0	0
33	170	201	5887	6886	235344	252	3480	0	0	0	0	0	0
33	190	24955	1441009	28573	1661120	8643	175640	0	0	0	0	0	0
33	210	11952	246906	6027	152911	257	2798	0	0	0	0	0	0
33	230	74860	3410300	59405	2097101	31227	338051	0	0	0	0	0	0
33	250	12163	458471	14371	517669	2868	39015	0	0	0	0	0	0
33	270	11236	240533	67974	2003534	74106	957111	0	0	0	0	0	0
33	290	999	28483	9888	336664	4244	70457	0	0	0	0	0	0
33	310	0	0	86	2396	11	80	0	0	0	0	0	0
33	330	94435	4891871	60875	2614855	4634	66569	0	0	0	0	0	0
33	350	8192	205396	7265	221800	298	2210	0	0	0	0	0	0
33	370	37064	1568630	33527	1143010	15021	211799	0	0	0	0	0	0
33	390	41415	1914977	41857	1392200	2214	22561	0	0	0	0	0	0
33	410	18753	568445	45918	1699012	24256	297154	0	0	0	0	0	0
33	430	112199	6333761	91818	4353165	5667	75121	0	0	0	0	0	0
33	450	53161	2668007	65619	2002019	5369	50687	0	0	0	0	0	0
33	470	80700	4397594	53409	2089553	3438	43994	0	0	0	0	0	0
33	490	36626	1846694	49863	1994190	13696	180264	0	0	0	0	0	0
33	510	30379	1015855	56692	2297182	23481	292455	0	0	0	0	0	0
33	530	24361	1050414	16529	744957	7124	131825	0	0	0	0	0	0
33	550	27481	1445263	25383	685698	1352	16005	0	0	0	0	0	0
33	570	3775	67352	6319	119254	647	4507	0	0	0	0	0	0
33	590	13500	439853	14113	450274	3646	39484	0	0	0	0	0	0
33	610	644	19636	5372	204961	396	7756	0	0	0	0	0	0
33	630	114969	6566409	74738	3295734	1548	23248	0	0	0	0	0	0
33	650	5371	190818	12352	407126	581	6123	0	0	0	0	0	0
33	670	62264	2989861	62936	2569741	17293	223652	0	0	0	0	0	0
33	690	67	1100	25887	620169	76387	1379081	0	0	0	0	0	0
33	710	378	11124	3732	129451	975	16025	0	0	0	0	0	0
33	730	91179	4244618	72333	2863950	62505	695459	0	0	0	0	0	0
33	750	0	0	263	6137	32	410	0	0	0	0	0	0
33	770	154	4733	2136	70944	1115	21171	0	0	0	0	0	0
33	790	47549	2416268	23257	1134468	25468	469074	0	0	0	0	0	0
33	810	55726	2448417	46838	1887013	16279	232372	0	0	0	0	0	0
33	830	108813	5345513	69162	3180970	13682	203892	0	0	0	0	0	0
33	850	40875	2296854	52347	2836395	14709	234543	0	0	0	0	0	0
33	870	1991	46016	16397	422250	7956	94027	0	0	0	0	0	0
33	890	585	14462	51726	1084384	82128	1195965	0	0	0	0	0	0
33	910	132515	7525711	106044	5195919	2105	32992	0	0	0	0	0	0
33	930	45486	2181126	45904	2127259	20011	310946	0	0	0	0	0	0
33	950	8217	293091	14612	551778	1239	16154	0	0	0	0	0	0
33	970	28357	838579	43473	1351894	8542	79575	0	0	0	0	0	0
33	990	68875	3227801	88563	2809784	3149	27876	0	0	0	0	0	0
33	1010	108970	5543270	63904	2874998	1980	33190	0	0	0	0	0	0
33	1030	47048	2595536	36793	1895969	13366	223267	0	0	0	0	0	0
33	1050	121327	6409672	91037	3566048	1016	15221	0	0	0	0	0	0
33	1070	6646	153462	72867	1880212	49597	665460	0	0	0	0	0	0
33	1090	49773	2265395	49277	1663125	4100	44731	0	0	0	0	0	0
33	1110	42665	1025685	136233	4270858	57061	716063	0	0	0	0	0	0
33	1130	610	16139	25583	535347	7801	87559	0	0	0	0	0	0
33	1150	7361	234090	18301	565485	1464	15722	0	0	0	0	0	0
33	1170	71216	3103554	51492	2258965	1112	18736	0	0	0	0	0	0
33	1190	4466	111445	94127	2375476	142847	2081192	0	0	0	0	0	0
33	1210	31194	1023108	50640	1626260	27045	254745	0	0	0	0	0	0
33	1230	2852	92626	2205	67511	254	4531	0	0	0	0	0	0
33	1250	1121	31429	24608	502822	13179	152061	0	0	0	0	0	0
33	1270	130557	6313956	83575	4097585	25782	408759	0	0	0	0	0	0
33	1290	117068	6128450	89340	4307707	46512	683746	0	0	0	0	0	0
33	1310	37615	1710236	23984	1073687	12828	248893	0	0	0	0	0	0
33	1330	86167	3985165	67488	2415061	936	12234	0	0	0	0	0	0
33	1350	116	2958	21836	536400	14389	221940	0	0	0	0	0	0
33	1370	156	4875	9875	322474	1244	20016	0	0	0	0	0	0
33	1390	23750	1171752	20093	1005039	14693	294434	0	0	0	0	0	0
33	1410	25379	637647	8200	203521	2511	25037	0	0	0	0	0	0
33	1430	58362	3107545	57825	2996370	21372	345753	0	0	0	0	0	0
33	1450	65822	2172493	111519	4376869	32777	415688	0	0	0	0	0	0
33	1470	41741	2292444	27252	1153076	4444	73991	0	0	0	0	0	0
33	1490	54790	2085341	60134	2276435	36033	383460	0	0	0	0	0	0
33	1510	68433	2589315	78951	2649846	40254	395827	0	0	0	0	0	0
33	1530	35421	1119079	58266	2152104	7866	85113	0	0	0	0	0	0
33	1550	47599	1649034	63025	2597410	56453	737543	0	0	0	0	0	0
33	1570	25002	1219521	31974	1188113	6478	74586	0	0	0	0	0	0
33	1590	11652	253464	14063	325411	765	5955	0	0	0	0	0	0
33	1610	52081	2814618	34205	1566295	11644	168932	0	0	0	0	0	0
33	1630	17921	723392	21344	679858	4137	52337	0	0	0	0	0	0
33	1650	66129	3616912	55155	2789879	3143	46756	0	0	0	0	0	0
33	1670	28730	806398	60272	2269916	63897	716973	0	0	0	0	0	0
33	1690	26858	1337511	36302	1152629	3846	40027	0	0	0	0	0	0
33	1710	51332	2402432	37380	1640607	17890	287274	0	0	0	0	0	0
33	1730	98963	4937825	69482	2974351	45449	646892	0	0	0	0	0	0
33	0	3462633	162766107	3695873	143070552	1490346	20341862	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0		
													
34	10	30971	1069079	11002	179428	1072	17277	0	0	0	0	0	0
34	30	51671	1589783	16192	404860	18353	326073	0	0	0	0	0	0
34	50	114161	4742204	10228	227000	18323	359479	0	0	0	0	0	0
34	70	72404	1947420	37247	867748	5782	71403	0	0	0	0	0	0
34	90	18497	351804	9571	219814	14820	174354	0	0	0	0	0	0
34	110	56715	1073908	30941	875219	38704	588855	0	0	0	0	0	0
34	130	77997	1269876	46984	1329973	44839	737966	0	0	0	0	0	0
34	150	28868	578291	13775	313497	11366	163662	0	0	0	0	0	0
34	170	24625	688513	3372	53481	8769	105029	0	0	26	26	0	0
34	190	41052	1182063	7018	159710	10903	179072	0	0	0	0	0	0
34	210	39920	1193101	8735	178825	37209	652906	0	0	0	0	0	0
34	230	35751	865291	658	10610	2487	29698			11420	9586	0	0
34	250	48729	1435209	29386	622799	9172	140618	0	0	0	0	0	0
34	270	40480	1096018	9841	211355	14975	244232	0	0	0	0	0	0
34	290	9122	208328	743	12549	1336	13811	0	0	0	0	0	0
34	310	38617	1483198	8924	180789	20076	286765	0	0	190	164	0	0
34	330	78623	2957340	33647	932761	59213	1300331	0	0	0	0	0	0
34	350	3743	59264	269	4491	140	1697	0	0	16	3	0	0
34	370	75428	1787488	39278	1096874	40568	721057	0	0	0	0	0	0
34	390	26586	686213	16352	396527	14993	236012	0	0	0	0	0	0
34	410	69000	2522048	26724	729230	40970	784543	0	0	0	0	0	0
34	430	16222	449211	8905	246143	7312	105948	0	0	0	0	0	0
34	450	37376	1356336	14042	325777	10650	188332	0	0	0	0	0	0
34	470	34573	1177431	10158	222102	19554	423098	0	0	0	0	0	0
34	490	49759	1593883	21573	508149	14677	246937	0	0	0	0	0	0
34	510	18240	649612	6629	137888	15287	230751	0	0	0	0	0	0
34	530	43375	1344571	19504	451357	38959	590572	0	0	0	0	0	0
34	550	10511	336729	2162	41145	4135	54977	0	0	0	0	0	0
34	570	28195	628079	22550	623359	21220	342118	0	0	0	0	0	0
34	590	14319	299788	9894	204928	4894	64133	0	0	0	0	0	0
34	610	57416	1810480	29964	648429	18853	276070	0	0	0	0	0	0
34	630	47328	1360073	23671	472101	11432	162085	0	0	0	0	0	0
34	650	10653	267074	1652	29818	2707	33195	0	0	0	0	0	0
34	670	12359	252251	2716	45666	3258	34093	0	0	0	0	0	0
34	690	52570	1435787	978	22546	1849	25528	0	0	84593	83571	0	0
34	710	39413	1517126	3874	70846	40135	626553	0	0	0	0	0	0
34	730	18546	590276	3382	57100	20267	292248	0	0	0	0	0	0
34	750	44346	1347300	20282	455180	17247	262494	0	0	0	0	0	0
34	770	25126	728866	23078	660640	18168	248475	0	0	0	0	0	0
34	790	37468	1318964	16689	408713	5656	91683	0	0	0	0	0	0
34	810	52189	1785812	27245	525160	11106	161785	0	0	0	0	0	0
34	830	71828	1462916	40794	1114641	25265	379290	0	0	0	0	0	0
34	850	17487	374919	11394	239821	6305	81050	0	0	0	0	0	0
34	870	72708	2362918	8744	209504	33018	630119	0	0	0	0	0	0
34	890	30444	1123866	5864	144481	16569	284966	0	0	0	0	0	0
34	910	12294	187645	1813	29708	3289	30865	0	0	117	48	0	0
34	930	4667	102532	997	19401	1123	14962	0	0	0	0	0	0
34	950	47244	1387641	14479	378935	27776	560789	0	0	0	0	0	0
34	970	35735	671245	31717	799586	49279	717657	0	0	0	0	0	0
34	990	20059	710724	2193	44218	9555	147231	0	0	0	0	0	0
34	1010	68367	1902878	37082	937979	46256	755853	0	0	0	0	0	0
34	1030	38447	1226018	15477	277195	1683	24738	0	0	0	0	0	0
34	1050	20819	557137	6481	123620	7650	94474	0	0	0	0	0	0
34	1070	73906	2810034	26426	735058	52095	1039890	0	0	0	0	0	0
34	1090	23795	528716	21647	569574	36167	462031	0	0	0	0	0	0
34	1110	30436	1049699	14171	335206	11458	194030	0	0	0	0	0	0
34	1130	45159	1637301	8766	191857	30334	556851	139	3092	0	0	0	0
34	1150	46132	1658481	19650	531036	9099	171024	0	0	0	0	0	0
34	1170	49620	1554199	27379	721914	18132	342831	0	0	0	0	0	0
34	1190	9301	169415	4532	97098	4417	47943	0	0	0	0	0	0
34	1210	58804	1940253	23058	553242	6602	106629	0	0	0	0	0	0
34	1230	6649	185605	1087	21179	1410	20046	0	0	0	0	0	0
34	1250	17095	506985	3454	59370	8908	111902	0	0	0	0	0	0
34	1270	29328	1111696	11693	312254	19341	352996	0	0	0	0	0	0
34	1290	31121	959719	8654	142526	1978	27683	0	0	0	0	0	0
34	1310	17533	472820	4686	82178	10798	130597	0	0	0	0	0	0
34	1330	48198	1490817	243	3915	13311	178300	0	0	33984	40286	0	0
34	1350	23366	736493	13509	272262	18700	268424	0	0	0	0	0	0
34	1370	50712	1420910	23750	629468	6835	107354	0	0	0	0	0	0
34	1390	39656	1197226	16392	370278	16535	244552	0	0	0	0	0	0
34	1410	15680	338945	10698	209501	14004	203402	0	0	0	0	0	0
34	1430	64379	2068171	1270	23853	9307	131375	0	0	93972	111377	0	0
34	1450	21254	406818	20082	484572	31532	442164	0	0	0	0	0	0
34	1470	125212	4200462	33194	751501	27494	401344	0	0	0	0	0	0
34	1490	10386	132004	1546	29791	889	9608	0	0	703	259	0	0
34	1510	22089	744603	4825	89030	18882	271670	0	0	0	0	0	0
34	1530	10917	191534	1314	18896	3415	26271	0	0	225	96	0	0
34	1550	39554	1141386	535	10170	33	685	0	0	109201	128893	0	0
34	1570	23926	940312	6550	131115	21734	396489	0	0	0	0	0	0
34	1590	58150	1429833	30444	709045	41308	623538	0	0	0	0	0	0
34	1610	14288	418637	4568	88824	6920	106905	0	0	0	0	0	0
34	1630	45676	1709671	10146	232646	20286	372670	0	0	0	0	0	0
34	1650	34492	1142978	8568	199010	47643	1024974	0	0	0	0	0	0
34	1670	27980	718367	23626	587033	13992	213963	0	0	0	0	0	0
34	1690	14449	467240	1249	20854	3586	43107	0	0	0	0	0	0
34	1710	26273	866319	6600	100763	698	9290	0	0	0	0	0	0
34	1730	35361	1121840	13495	329085	10346	166068	0	0	0	0	0	0
34	1750	32478	947342	11849	300092	8561	135977	0	0	0	0	0	0
34	1770	68803	2266325	22268	489560	27452	615300	0	0	0	0	0	0
34	1790	9346	182501	390	5138	179	1660	0	0	0	0	0	0
34	1810	13315	241564	358	5286	820	8143	0	0	2720	1756	0	0
34	1830	38821	1690392	4618	118278	66244	1444185	0	0	0	0	0	0
34	1850	45187	893592	28895	738348	16666	247902	0	0	0	0	0	0
34	1870	10073	301006	2509	48866	4831	76783	0	0	0	0	0	0
34	1890	17917	683297	2014	43223	29375	615681	0	0	0	0	0	0
34	5100	160	3396	0	0	23	800	0	0	0	0	0	0
34	1930	18000	635976	4366	91731	12314	203557	0	0	0	0	0	0
34	1950	101781	3994168	21313	615032	55249	1010568	0	0	0	0	0	0
34	1970	15397	516614	5341	77873	1105	17032	0	0	0	0	0	0
34	1990	31120	1008158	12428	268970	1495	21109	0	0	0	0	0	0
34	2010	42956	1412760	2545	55726	29027	439571	0	0	17590	17594	0	0
34	2030	8235	152080	484	8658	360	3691	0	0	0	0	0	0
34	2050	42982	1338720	24333	620579	4776	78897	0	0	0	0	0	0
34	2070	77942	2335377	5940	102227	21004	303588	0	0	35266	39529	0	0
34	2090	9686	221603	3993	100788	1851	25162	0	0	0	0	0	0
34	2110	39657	1327411	8793	187349	1134	21877	0	0	0	0	0	0
34	2130	5252	98115	796	13745	996	7283	0	0	19	7	0	0
34	2150	17594	390356	4349	83986	8784	119708	0	0	0	0	0	0
34	2170	80679	1651785	43938	1119836	47939	689656			0	0	0	0
34	2190	22157	776669	4792	93763	25018	416261	0	0	0	0	0	0
34	2210	9170	266932	2182	41519	3696	49799	0	0	0	0	0	0
34	2230	17555	468737	1082	17770	1563	17986	0	0	5	1	0	0
34	2250	13370	319096	5961	140474	6180	80194	0	0	0	0	0	0
34	2270	28938	1020771	9746	189640	4394	57919	0	0	0	0	0	0
34	2290	13714	337582	3360	64867	4496	55732	0	0	0	0	0	0
34	0	4096205	124058341	1453320	34771104	1852925	30890536	253	12550	390047	433196	0	0
		0	0	0	0	0	0	114	9458	0	0		
													
35	10	26467	130687	15729	240476	102052	1117625	0	0	0	0	0	0
35	30	127092	1514204	29516	493954	5259	53245	0	0	0	0	0	0
35	50	2071	19930	184	4770	113	2432	0	0	0	0	0	0
35	70	8308	52434	979	6606	42243	414711	0	0	0	0	0	0
35	90	6219	85724	386	6171	81	292	0	0	0	0	0	0
35	110	53581	356362	21265	163371	3034	24386	0	0	0	0	0	0
35	130	17191	76411	7015	59583	64700	470963	0	0	0	0	0	0
35	150	38562	211448	12586	198973	3770	28396	0	0	0	0	0	0
35	170	36032	435534	6990	91361	810	5968	0	0	0	0	0	0
35	190	80403	772353	7423	94178	27452	236206	0	0	0	0	0	0
35	210	101482	2447053	23126	427905	6638	127470	0	0	0	0	0	0
35	230	101580	1037500	16883	94692	51328	285398	0	0	0	0	0	0
35	250	111719	2517055	20222	236516	51091	514278	0	0	0	0	0	0
35	270	142986	3238208	59253	1369215	1419	18875	0	0	0	0	0	0
35	290	68448	716680	1480	19087	50389	593420	0	0	0	0	0	0
35	310	36334	401590	3005	38376	2180	20193	0	0	0	0	0	0
35	330	37294	232948	7432	90620	178553	2129907	0	0	0	0	0	0
35	350	23803	81359	17700	207149	103780	877878	0	0	0	0	0	0
35	370	44065	571372	21566	175096	25768	213565	0	0	0	0	0	0
35	390	71745	718770	26172	219808	2484	24801	0	0	0	0	0	0
35	410	116947	757716	19253	212838	18296	152756	0	0	0	0	0	0
35	430	50757	1799273	7106	127184	1338	24369	0	0	0	0	0	0
35	450	7650	53123	4603	50545	30627	252601	0	0	0	0	0	0
35	470	84146	1529268	7264	81343	15213	149677	0	0	0	0	0	0
35	490	21637	142873	4038	93064	63283	1273025	0	0	0	0	0	0
35	510	95284	2163342	33131	483822	819	10584	0	0	0	0	0	0
35	530	88055	1510686	26445	331866	42965	461438	0	0	0	0	0	0
35	550	63186	2382076	10771	183661	8184	131658	0	0	0	0	0	0
35	570	88923	960792	298	2515	18649	191547	0	0	0	0	0	0
35	590	43978	212336	26323	364849	102694	1049377	0	0	0	0	0	0
35	610	37475	216249	5839	65136	47811	413751	0	0	0	0	0	0
35	630	41417	170845	1503	8477	22549	134073	0	0	0	0	0	0
35	650	19741	202301	465	4391	23430	121286	0	0	0	0	0	0
35	670	132147	2271654	41999	889595	118459	1932857	0	0	0	0	0	0
35	690	39722	416173	3663	75535	30855	578616	0	0	0	0	0	0
35	710	17171	202419	2909	48849	342	3449	0	0	0	0	0	0
35	730	17479	73747	1150	7788	7206	45525	0	0	0	0	0	0
35	750	160	1666	20	457	80	606	0	0	0	0	0	0
35	770	23360	142423	13055	133005	1710	13853	0	0	0	0	0	0
35	790	45014	505726	12517	224470	43658	408023	0	0	0	0	0	0
35	810	46632	219533	20783	271003	72488	592788	0	0	0	0	0	0
35	830	16521	134425	2719	23525	41863	306903	0	0	0	0	0	0
35	850	43644	359134	411	3534	26355	221416	0	0	0	0	0	0
35	870	17675	236374	583	5531	35564	266747	0	0	0	0	0	0
35	890	75154	670676	27252	451570	1872	19776	0	0	0	0	0	0
35	910	1832	16065	0	0	0	0	0	0	0	0	0	0
35	930	31826	351821	14368	178605	17694	173315	0	0	0	0	0	0
35	950	73306	1090967	24226	480534	77959	1134814	0	0	0	0	0	0
35	970	60063	1206492	13357	211105	44577	690885	0	0	0	0	0	0
35	990	42649	296058	6612	106758	60185	501898	0	0	0	0	0	0
35	1010	62211	655574	4170	102730	63202	1152298	0	0	0	0	0	0
35	1030	21303	284344	3322	50775	939	8062	0	0	0	0	0	0
35	1050	3007	18547	775	5535	107163	781293	0	0	0	0	0	0
35	1070	116207	1692016	49302	948668	2861	26488	0	0	0	0	0	0
35	1090	113455	1434008	27079	376100	110002	1399853	0	0	0	0	0	0
35	1110	122677	1583452	6668	83442	43091	459204	0	0	0	0	0	0
35	1130	20952	220909	3974	79633	1501	15660	0	0	0	0	0	0
35	1150	11401	133015	2386	34592	398	2804	0	0	0	0	0	0
35	1170	10113	103843	0	0	7	42	0	0	0	0	0	0
35	1190	96591	926214	35584	410125	3915	40735	0	0	0	0	0	0
35	1210	47886	605398	16934	403344	35436	348802	0	0	0	0	0	0
35	1230	41399	509122	5264	117791	21195	272833	0	0	0	0	0	0
35	1250	35493	312425	14017	211401	15693	160189	0	0	0	0	0	0
35	1270	76156	2298247	13405	246548	40104	781880	0	0	0	0	0	0
35	1290	54933	346028	17428	211537	50242	375006	0	0	0	0	0	0
35	1310	112609	2781692	31232	443101	70977	987653	0	0	0	0	0	0
35	1330	59351	1219287	12660	220036	33415	482732	0	0	0	0	0	0
35	1350	86844	774038	3558	59352	115905	1623291	0	0	0	0	0	0
35	1370	51862	289097	4376	63688	48451	430023	0	0	0	0	0	0
35	1390	102179	1390424	40268	840003	733	7390	0	0	0	0	0	0
35	1410	113247	1032271	37669	472445	21826	226632	0	0	0	0	0	0
35	1430	77009	746066	13385	121326	38244	259059	0	0	0	0	0	0
35	1450	19392	219020	746	6224	23756	90474	0	0	0	0	0	0
35	1470	93288	2710985	18590	409440	43764	795433	0	0	0	0	0	0
35	1490	13758	181721	2353	38090	251	2280	0	0	0	0	0	0
35	1510	67728	658896	24817	432326	103296	1409300	0	0	0	0	0	0
35	1530	52283	1919057	8231	139775	9749	158529	0	0	0	0	0	0
35	1550	157792	3300080	17808	114472	64910	672836	0	0	0	0	0	0
35	1570	20877	614601	9158	269713	9486	94791	0	0	0	0	0	0
35	1590	90457	788098	19641	170533	74561	711885	0	0	0	0	0	0
35	1610	47442	334477	14066	156834	47641	375716	0	0	0	0	0	0
35	1630	12221	143289	4646	40601	3302	24276	0	0	0	0	0	0
35	1650	4511	76364	1154	19138	2508	17598	0	0	0	0	0	0
35	1670	47368	452229	21790	211715	3063	32044	0	0	0	0	0	0
35	1690	67787	700661	20134	284647	84249	720868	0	0	0	0	0	0
35	1710	3107	40031	33	950	0	0	0	0	0	0	0	0
35	1730	66674	1028867	8073	95663	602	6066	0	0	0	0	0	0
35	1750	17111	275033	9093	106986	4411	41660	0	0	0	0	0	0
35	1770	71716	1817416	21448	264570	18363	250492	0	0	0	0	0	0
35	1790	72005	596728	28732	325029	584	4873	0	0	0	0	0	0
35	1810	29006	186130	7953	94998	57043	468435	0	0	0	0	0	0
35	1830	11413	117953	4093	59583	307	2599	0	0	0	0	0	0
35	1850	72949	454524	17485	122597	67156	536453	0	0	0	0	0	0
35	0	5054703	71886032	1235075	18225518	3144171	34676159	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0		
													
36	10	2019	14364	8357	159363	69813	538733	0	0	0	0	0	0
36	30	5037	57279	68413	1262554	160257	1347202	0	0	0	0	0	0
36	50	1042	16886	41955	984115	214179	2584007	0	0	0	0	0	0
36	70	1950	26201	3183	61808	18737	142694	0	0	0	0	0	0
36	90	1370	26177	27641	547294	252268	3038680	0	0	0	0	0	0
36	110	668	8213	8470	181745	69714	638223	0	0	0	0	0	0
36	130	156	2048	10901	116314	93294	543362	0	0	0	0	0	0
36	150	14097	171837	18123	466555	86991	966991	0	0	0	0	0	0
36	170	32215	517945	99031	2572026	230263	2954096	0	0	0	0	0	0
36	190	76	1200	27348	326323	207116	1847939	0	0	0	0	0	0
36	210	23779	379004	39713	1163990	64814	605645	0	0	0	0	0	0
36	230	95	810	18075	200574	136169	939909	0	0	0	0	0	0
36	250	7082	102223	16908	350821	102277	852873	0	0	0	0	0	0
36	270	452	5864	24103	438889	58618	517865	0	0	0	0	0	0
36	290	14093	175906	15062	327746	115165	808141	0	0	0	0	0	0
36	310	1529	21312	18444	353511	65015	602646	0	0	0	0	0	0
36	330	1800	18849	7373	134845	81366	922487	0	0	0	0	0	0
36	350	3719	86185	52097	1175074	206931	2664678	0	0	0	0	0	0
