state	county	corn_a	corn_y	wheat_a	wheat_y	oats_a	oats_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
43	1070	3888	46757			0	0	2	35	14	4		
43	1090	6380	145953			0	0	0	0	11	5		
43	1110	30	905			0	0	0	0	0	0		
43	1130	13707	226787			0	0	18	307	5054	1742		
43	1150	57	580			0	0	1	15	0	0		
43	1170	294	4024			0	0	0	0	59	18		
43	1190	9779	93513			0	0	0	0	197	77		
43	1210	27976	300080			0	0	17	245	4159	836		
43	1230	6334	64620			0	0	0	0	119	33		
43	1250	15735	130305			22	250	29	342	74	13		
43	1270	2634	29960			0	0	0	0	260	77		
43	1290	8456	69515			0	0	0	0	142	40		
43	1310	13085	169637			3	25	20	410	2788	796		
43	1330	18674	239501			63	945	83	1709	1236	355		
43	0	581166	6902661	65	735	1064	14069	674	11589	88181	21794	12349	
		0	0	65	735	0	0	0	0	0	0	12349	0
													
44	10	25431	288891	0	0	21	210	67	606	9695	3397	255	
44	30	12364	114997	0	0	65	1314	3	30	1958	618	15	
44	50	15076	150406	0	0	14	125	40	476	4977	1533	92	
44	70	23930	235071	0	0	114	1693	0	0	10569	3080	57	
44	90	16949	151360	178	1494	297	4557	0	0	7351	2705	117	
44	110	13729	171976	833	8594	483	6539	0	0	17632	8271	0	
44	130	16664	170420	1781	13054	494	4938	0	0	16465	7649	0	
44	150	25299	278287	618	4198	141	3221	0	0	35624	13947	0	
44	170	18779	181679	88	358	337	3566	4	31	11469	3959	115	
44	190	24326	266237	0	0	158	2432	33	438	5491	1745	167	
44	210	15758	160366	39	343	506	8748	0	0	8890	2528	123	
44	230	25750	265731	61	715	816	11770	0	0	14309	5179	94	
44	250	6378	86492	0	0	7	94	4	40	367	147	35	
44	270	47711	526777	64	925	533	7242	10	122	11682	3175	971	
44	290	9353	118387	30	350	18	235	26	615	1556	695	121	
44	310	61799	738722	404	3511	604	9516	21	232	55980	22270	511	
44	330	61874	693211	250	2458	232	5111	0	0	73834	29899	88	
44	350	14389	141017	1248	11830	176	3813	0	0	14670	5363	21	
44	370	18704	229180	15	150	251	4973	2	28	15957	5259	101	
44	390	1874	26422	0	0	0	0	226	6565	122	57	118	
44	410	13617	139579	63	521	156	3525	0	0	7362	3741	3	
44	430	27476	319583	0	0	662	4770	3	41	24555	9809	76	
44	450	49328	549345	785	5941	490	7664	0	0	70181	35533	0	
44	470	8724	118406	199	1799	1	8	0	0	4916	2010	0	
44	490	4475	39769	0	0	397	4870	1	11	231	60	140	
44	510	4814	86665	0	0	335	9075	105	1583	270	127	66	
44	530	9364	66949	0	0	12	208	0	0	7242	1659	4	
44	550	20874	228532	104	649	70	547	0	0	14472	6576	0	
44	570	25338	302701	922	7412	253	3194	0	0	21591	9547	0	
44	590	9244	94414	712	5474	436	6653	0	0	10300	4554	0	
44	610	18539	189544	0	0	0	0	0	0	21271	6645	11	
44	630	13365	144633	558	4342	525	10382	0	0	8850	4123	11	
44	650	5171	69075	4	60	75	1000	24	487	236	80	287	
44	670	28992	320734	919	8473	168	2474	0	0	22603	10595	0	
44	690	42893	407193	55	247	2555	18761	32	426	13901	4206	97	
44	710	50527	566471	23	305	645	11207	54	732	28718	11618	500	
44	730	19802	160109	84	704	163	2228	0	0	17586	5669	20	
44	750	21670	252682	12	100	79	1127	26	353	3510	996	199	
44	770	33399	415597	497	3633	822	13513	0	0	21324	11137	23	
44	790	18313	165823	305	2558	49	1063	0	0	12279	3443	24	
44	810	26114	260026	98	791	241	3769	2	35	15390	5980	151	
44	830	5150	80449	149	1201	62	1021	0	0	226	85	0	
44	850	9234	111492	466	2954	73	471	0	0	2794	1125	0	
44	870	44331	444448	0	0	436	4596	5	143	8028	2036	927	
44	890	20127	171174	575	3686	84	1214	0	0	7191	2786	0	
44	910	60889	474751	93	821	77	1140	0	0	45679	15988	377	
44	930	46604	494387	906	7907	1047	16636	9	120	38313	12635	324	
44	950	16137	151922	10	20	120	2580	0	0	6286	1714	82	
44	970	14482	157510	309	2568	56	1228	0	0	10644	5603	0	
44	990	38485	410331	81	705	162	2730	11	176	27867	7136	249	
44	1010	5171	41893	18	90	10	100	0	0	357	80	59	
44	1030	15935	232021	95	830	28	404	206	2835	4092	1639	440	
44	1050	24095	231703	1554	12059	1953	29374	0	0	31998	13522	7	
44	1070	62415	630451	169	1505	263	3481	26	343	55144	18835	719	
44	1090	16027	185243	32	400	29	160	25	241	12320	4558	182	
44	1110	14004	187566	126	744	6	71	0	0	0	0	1	
44	1130	19246	226352	255	1757	100	1205	0	0	17043	8439	6	
44	1150	28123	300898	181	1210	163	2185	0	0	32042	11372	0	
44	1170	20576	208841	1935	13799	322	3045	0	0	21341	9479	0	
44	1190	24935	299090	2900	27433	2096	31901	0	0	32184	15048	0	
44	1210	4416	70970	45	434	24	385	0	0	975	401	0	
44	1230	14212	198617	55	331	15	183	0	0	288	102	0	
44	1250	13020	115644	201	1387	13	309	0	0	9246	3362	88	
44	1270	1731	28490	4	60	0	0	61	1029	83	14	109	
44	1290	22394	289260	628	4292	98	1215	0	0	23299	10136	0	
44	1310	45797	577006	0	0	109	2545	6	97	5047	2013	4099	
44	1330	22072	178730	623	3648	223	2352	0	0	11968	4355	5	
44	1350	40437	355878	2823	17523	224	3112	0	0	27115	12049	0	
44	1370	14240	197208	329	3081	139	2553	0	0	4654	1943	0	
44	1390	29422	315166	2081	15806	529	6754	0	0	23856	10786	0	
44	1410	30712	239311	268	1973	78	1176	0	0	17311	5639	63	
44	1430	18826	206899	190	900	44	424	0	0	16175	6943	0	
44	1450	21631	199475	17	133	115	863	0	0	22756	6855	192	
44	1470	21464	261047	2519	26346	1927	34954	0	0	38208	18109	0	
44	1490	24230	243436	176	1390	119	2049	0	0	19821	9791	13	
44	1510	28816	250936	1743	14105	407	4731	0	0	23760	10625	1	
44	1530	28006	301965	197	1664	199	2365	0	0	19533	6456	60	
44	1550	44754	363956	7	35	1056	11788	13	143	22668	5375	104	
44	1570	24722	258790	1847	16241	784	11928	0	0	35679	16081	0	
44	1590	21841	186786	710	5757	143	2500	0	0	7843	2548	0	
44	1610	23586	231734	0	0	102	693	14	100	5509	1782	60	
44	1630	49019	529782	966	6854	900	12434	0	0	42422	16661	258	
44	1650	29687	325149	146	1520	121	2733	0	0	26065	10191	81	
44	1670	33088	282590	183	1503	93	586	0	0	24243	8215	59	
44	1690	16480	122439	34	280	9	75	0	0	5043	1293	24	
44	1710	11668	116404	546	5378	379	6306	0	0	11105	4383	13	
44	1730	10625	109884	0	0	113	2550	7	118	239	78	115	
44	1750	90770	827311	631	5335	566	11372	5	72	69948	23205	769	
44	1770	21369	234162	3	20	305	4650	0	0	6612	2055	120	
44	1790	11501	110453	0	0	64	340	382	4433	1384	429	52	
44	1810	13204	127712	303	2459	280	3687	0	0	9343	3436	0	
44	1830	7896	89837	0	0	193	1939	22	203	1721	599	98	
44	1850	28794	304572	35	200	164	1816	16	238	4961	1959	314	
44	1870	10846	119170	163	1123	17	123	0	0	1730	573	0	
44	1890	17196	163402	143	1061	218	3646	0	0	16798	6135	76	
44	1910	2175	23495	0	0	0	0	85	1181	73	13	42	
44	1930	39316	419103	18	170	233	3234	0	0	42035	14554	119	
44	1950	25263	251834	3714	32755	1420	21921	0	0	28889	13469	0	
44	1970	21125	166175	24	90	53	667	0	0	16796	3683	86	
44	1990	41951	438639	512	3929	837	16952	0	0	38020	14873	73	
44	2010	22543	233668	0	0	130	2625	4	89	11017	3026	220	
44	2030	13070	164891	420	4586	50	676	0	0	14820	7037	0	
44	2050	55055	709520	0	0	363	4244	0	0	26233	12224	270	
44	2070	16559	141149	411	3151	376	5549	0	0	14479	4797	9	
44	2090	26590	272850	131	1169	252	2667	1	20	19234	6252	231	
44	2110	22731	167531	541	4113	879	13750	0	0	13715	5712	0	
44	2130	14097	237425	767	5431	74	1370	0	0	11673	4646	0	
44	2150	5853	60136	26	309	85	980	0	0	4944	1600	32	
44	2170	23615	212315	1153	10603	269	4678	0	0	13322	6486	12	
44	2190	15301	125073	1937	13601	1324	13461	0	0	14086	6145	0	
44	2210	28306	268134	2663	19155	1788	20799	0	0	21778	9801	0	
44	2230	19319	197424	361	2741	122	1377	0	0	14409	6529	0	
44	2250	13528	235478	180	1392	126	2735	0	0	11392	4019	30	
44	2270	10321	136414	285	1906	25	225	0	0	6303	2409	0	
44	2290	15723	235150	0	0	6	25	0	0	7208	2662	81	
44	2310	22216	219215	668	6615	430	6561	0	0	26547	10832	103	
44	2330	20494	221867	862	5934	257	2849	0	0	28623	10766	0	
44	2350	26988	252994	61	391	191	2695	0	0	19108	6542	108	
44	2370	14913	105506	189	1283	312	4920	0	0	6114	1942	4	
44	2390	9415	86737	0	0	0	0	0	0	10087	2373	87	
44	2410	6694	135020	27	253	3	50	0	0	0	0	0	
44	2430	33880	378442	20	150	291	7965	0	0	41502	14117	124	
44	2450	18411	209815	318	4625	822	12756	0	0	14387	5359	46	
44	2470	11862	103008	912	6558	56	714	0	0	7697	3161	0	
44	2490	13524	135456	21	240	112	999	0	0	10924	3613	30	
44	2510	50380	561108	10	113	429	5564	7	72	44909	17168	352	
44	2530	20280	255853	0	0	336	2972	2	50	8272	2395	192	
44	2550	16754	179202	1110	11922	489	10022	0	0	18087	8425	5	
44	2570	9963	161956	699	6496	702	12390	0	0	11368	6218	0	
44	2590	21584	226931	87	751	104	1397	0	0	16362	4429	118	
44	2610	47950	580924	379	3327	1093	29315	0	0	57147	19609	174	
44	2630	14912	137794	111	1027	333	4349	0	0	9768	2582	38	
44	2650	9634	82226	170	940	251	2578	0	0	9761	3534	2	
44	2670	38003	438588	93	1300	118	1400	21	249	19050	7038	283	
44	2690	20611	219351	69	850	98	1310	0	0	21409	7739	7	
44	2710	38510	352472	7	40	110	761	8	86	23945	7934	297	
44	2730	35726	374074	111	1365	1381	25659	0	0	42239	16321	136	
44	2750	51476	577654	141	1600	122	1168	19	252	7111	2307	1348	
44	2770	23982	248766	0	0	592	7475	6	68	14111	4767	91	
44	2790	33786	333335	127	1605	382	5628	4	40	24073	8837	305	
44	2810	7960	136980	1871	17767	61	674	0	0	0	0	0	
44	2830	22574	198545	118	1262	35	460	0	0	22997	6922	195	
44	2850	27291	299792	73	635	132	2315	0	0	34589	14918	106	
44	2870	21746	214047	467	4703	321	4256	2	18	14216	5086	174	
44	2890	20446	173703	147	840	10	150	0	0	8334	2539	51	
44	2910	14296	172592	728	3626	44	420	0	0	0	0	0	
44	2930	20337	187167	214	1485	311	6161	0	0	15674	4398	103	
44	2950	22766	275147	433	3750	126	1686	0	0	8533	3272	0	
44	2970	30032	265362	4057	27439	1025	12737	0	0	32179	15979	0	
44	2990	14207	158410	52	225	30	735	0	0	3462	1157	274	
44	3010	18620	176001	124	957	316	3545	0	0	19355	8016	0	
44	3030	65780	639504	609	4819	576	8690	0	0	36689	12238	234	
44	3050	20486	236556	78	610	246	3919	20	256	10109	3514	147	
44	3070	13023	113983	13	61	101	1520	0	0	7150	1857	4	
44	3090	28055	241086	37	335	476	5660	1	30	18524	5995	126	
44	3110	10329	122820	147	1107	187	1649	0	0	2782	1145	0	
44	3130	13622	195402	232	2141	72	1760	0	0	13139	5812	0	
44	3150	31406	277632	224	1660	352	3477	4	41	27315	9860	171	
44	3170	26633	264345	1366	10180	1614	29292	0	0	20266	8285	6	
44	3190	28362	223681	110	825	0	0	0	0	7679	2282	55	
44	3210	48165	460852	149	1102	490	5866	7	100	25789	9280	408	
44	0	3793139	39776457	69003	559532	54209	799217	1682	25694	2708151	1036741	21868	
		0	0	0	0	0	0	0	0	0	0	0	
													
45	10	13541	131844	0	0	16	375	88037	3222251	27675	11563	50	447
45	30	4424	50534	0	0	0	0	6703	248775	6246	2044	195	1242
45	50	19046	252764	20	275	6	19	5524	183888	4409	2536	8242	85753
45	70	21232	571361	0	0	0	0	660	29600	297	191	28451	198183
45	90	40583	486742	4	40	28	600	530	11500	43601	20449	4585	20533
45	110	4956	58447	0	0	26	240	0	0	4319	1529	242	1072
45	130	24251	129607	12	55	27	205	0	0	58809	13085	40	197
45	150	13301	90741	29	167	45	1040	0	0	61799	18654	5	18
45	170	16197	133176	122	745	135	1150	0	0	105302	37072	11	42
45	190	4592	49280	0	0	0	0	44233	1419188	8076	3240	43	106
45	210	6087	29277	0	0	0	0	0	0	7870	2420	134	431
45	230	2546	27809	0	0	0	0	4014	126315	7605	3653	5	9
45	250	9093	72284	8	30	226	3650	0	0	16675	6822	31	84
45	270	35173	164872	11	85	70	995	0	0	69206	14601	14	42
45	290	7941	96296	0	0	135	2850	0	0	15603	7486	0	0
45	310	22046	103844	33	155	69	737	0	0	76394	14726	66	248
45	330	16658	201262	0	0	95	1765	0	0	8873	3807	2918	20778
45	350	8682	121651	28	225	485	14150	0	0	28268	17539	0	0
45	370	22442	211799	0	0	149	3515	0	0	16118	5821	36	93
45	390	39668	428826	19	155	3	60	9181	196320	45386	16521	104	478
45	410	17697	160359	93	680	455	9469	0	0	61823	20952	1	3
45	430	8141	74070	4	50	0	0	0	0	12276	5136	55	152
45	450	35495	414606	0	0	0	0	5163	132934	2127	631	26912	85251
45	470	22985	352613	0	0	0	0	3864	149200	685	402	24900	155080
45	490	12175	59816	8	35	33	225	0	0	18810	3654	70	230
45	510	1497	28665	0	0	0	0	0	0	15	10	640	2059
45	530	4105	37672	0	0	19	480	71253	2538307	11031	4473	3	14
45	550	43564	589488	3	35	4	25	7032	293940	37620	18604	11777	20869
45	570	39884	783938	0	0	0	0	730	29524	760	664	22595	208876
45	590	4085	26024	4	30	1	10	0	0	1573	488	85	142
45	610	17379	71044	100	365	6	15	0	0	38753	9134	20	96
45	630	6058	71255	0	0	0	0	0	0	2371	1101	72	262
45	650	9563	100667	0	0	235	6930	0	0	22781	13875	0	0
45	670	22041	180049	73	715	130	2830	0	0	39910	12948	14	83
45	690	22668	144819	31	141	10	100	0	0	63501	21759	85	283
45	710	382	10780	0	0	0	0	430	20000	0	0	0	0
45	730	10310	81230	27	173	296	9029	0	0	22359	7510	49	207
45	750	4117	102487	0	0	0	0	948	30914	0	0	1779	14570
45	770	31694	452764	0	0	326	4660	1613	50210	12630	7558	15334	106026
45	790	29287	383524	28	171	497	7189	716	25650	32185	16395	1692	6370
45	810	11962	70772	0	0	4	40	0	0	45623	14150	4	8
45	830	12557	112174	6	55	873	23145	0	0	53836	18371	19	42
45	850	18492	115446	45	340	17	85	0	0	36237	6978	151	510
45	870	482	14505	0	0	0	0	0	0	9	12	0	0
45	890	7917	115239	0	0	0	0	694	39868	0	0	4617	34000
45	910	14144	133239	15	100	42	230	0	0	5693	1827	76	521
45	930	10246	190824	0	0	0	0	2293	86289	277	183	15744	119281
45	950	7750	122963	0	0	0	0	2409	111796	86	51	8517	62645
45	970	70414	837186	48	460	5	45	10625	424926	74039	37221	3680	18399
45	990	35836	629562	0	0	0	0	5996	213636	18066	9905	10657	31468
45	1010	23800	352906	0	0	0	0	1373	45260	173	85	24720	157227
45	1030	7420	64144	0	0	5	100	611	16750	1004	416	207	462
45	1050	14361	151786	0	0	132	1687	24	540	5502	1915	234	504
45	1070	8982	112409	36	260	505	14487	700	31500	27991	15124	0	0
45	1090	20527	293198	0	0	0	0	20	300	733	387	17979	164408
45	1110	38228	199065	46	175	14	65	0	0	40241	9199	22	90
45	1130	33923	373362	0	0	0	0	75346	2568381	23002	8850	11597	37332
45	1150	11476	126958	0	0	14	142	5	162	6098	1953	128	1645
45	1170	28988	300939	0	0	434	5345	3	40	18378	7506	477	1075
45	1190	23169	92504	10	45	206	1552	0	0	45611	7858	114	407
45	1210	10499	138374	0	0	0	0	864	41311	175	90	12078	70675
45	1230	8752	79446	6	20	266	4985	0	0	15614	5346	9	32
45	1250	13746	175716	0	0	323	7680	0	0	5923	1661	2833	32907
45	1270	10283	62067	17	54	67	595	0	0	16578	4056	39	51
45	0	1119540	12403070	886	5836	6434	132496	351594	12289275	1434630	502197	265157	1664018
		0	0	0	0	0	0	0	0	0	0	0	0
													
46	10	11427	141111	0	0	4	80	0	0	10717	3898	1	
46	30	30902	467640	63	830	5	50	0	0	28375	10034	0	
46	50	34807	334526	0	0	211	2316	0	0	29642	9012	283	
46	70	35729	402760	0	0	320	3984	0	0	31049	9842	90	
46	90	18306	217805	10	75	0	0	0	0	13735	4350	0	
46	110	21089	216819	171	1779	1369	17822	0	0	223601	86592	0	
46	130	36803	545521	10	185	218	2359	0	0	15348	5711	21	
46	150	35661	360408	0	0	30	250	0	0	33050	11467	27	
46	170	34831	543797	0	0	22	325	0	0	37441	12808	4	
46	190	23050	274865	145	1720	315	3442	0	0	10586	3778	38	
46	210	19013	239144	0	0	761	19310	0	0	15540	5963	3	
46	230	17916	239966	0	0	20	235	0	0	13547	5115	341	
46	250	21649	262470	27	230	10	200	0	0	29161	9736	9	
46	270	20381	310061	60	895	26	365	0	0	154096	58329	0	
46	290	19697	190420	140	2055	251	2772	0	0	7188	2315	139	
46	310	21544	225103	0	0	41	522	0	0	27650	11476	283	
46	330	36151	478963	131	1755	122	1540	0	0	58036	19816	0	
46	350	9476	105126	0	0	84	1771	0	0	5752	2232	112	
46	370	19056	197479	0	0	187	2566	0	0	6336	2178	84	
46	390	9590	138135	0	0	0	0	1	10	4440	2280	228	
46	410	8565	95882	0	0	0	0	0	0	1061	427	120	
46	430	21171	271431	0	0	2	22	0	0	15693	5808	0	
46	450	2132	32850	0	0	0	0	5	66	85	44	100	
46	470	2474	40501	0	0	2	40	1	10	110	69	17	
46	490	48250	473404	173	1535	268	4845	0	0	64478	19983	77	
46	510	52234	602433	18	310	79	1705	0	0	85302	36509	34	
46	530	11322	134882	0	0	116	3200	0	0	56802	25573	0	
46	550	4890	47305	0	0	240	7400	0	0	19864	8551	0	
46	570	29809	333104	19	350	9	65	0	0	18105	5039	0	
46	590	3187	55633	0	0	5	100	20	324	238	120	90	
46	610	28526	342869	0	0	53	686	0	0	24724	8797	261	
46	630	21149	238580	33	330	135	2080	0	0	17705	6405	13	
46	650	26860	269180	0	0	96	1615	0	0	33197	12522	171	
46	670	26963	345857	0	0	361	5289	0	0	32101	12823	304	
46	690	34476	389291	0	0	13	180	0	0	35901	12016	122	
46	710	36453	427831	84	1090	55	995	0	0	23056	7287	0	
46	730	11755	123756	0	0	6	101	3	31	6567	2670	140	
46	750	29245	327886	222	1724	112	1005	0	0	24788	8620	213	
46	770	18553	159080	0	0	136	2051	0	0	18695	7119	59	
46	790	28659	279377	0	0	68	1077	0	0	34222	9791	56	
46	810	42201	725528	0	0	0	0	0	0	53029	18081	0	
46	830	26879	353995	24	304	0	0	0	0	124907	54405	5	
46	850	29414	301991	33	370	134	2690	8	230	23350	7472	129	
46	870	26908	341001	25	224	576	7829	0	0	39780	13268	2	
46	890	47539	396835	85	731	3210	59289	0	0	71264	19852	90	
46	910	20911	231310	0	0	147	2120	1	10	20729	9193	492	
46	930	40880	422172	95	913	0	0	0	0	49727	13903	0	
46	950	45860	626032	187	1510	329	6773	0	0	55062	17170	5	
46	970	23816	325044	0	0	49	797	0	0	19791	6871	18	
46	990	30426	344871	0	0	40	407	0	0	34154	12495	150	
46	1010	30990	373122	22	130	640	9651	0	0	30474	10724	236	
46	1030	29365	434571	70	836	114	1503	0	0	51067	16980	89	
46	1050	23727	332097	0	0	26	290	0	0	19542	6040	45	
46	1070	41707	488946	141	1500	0	0	0	0	52648	15658	0	
46	1090	10855	137960	0	0	7	36	5	80	708	383	72	
46	1110	9532	111563	0	0	0	0	1	10	5475	2039	165	
46	1130	24698	239749	0	0	483	5242	3	24	26011	9776	275	
46	1150	37923	544492	46	935	0	0	0	0	27565	9508	0	
46	1170	33801	568319	30	650	0	0	0	0	31962	11348	0	
46	1190	12386	134928	30	365	5	120	0	0	65602	27404	0	
46	1210	19935	145503	17	260	370	3775	0	0	15443	4547	127	
46	1230	19327	190182	60	620	637	7038	0	0	17023	5582	123	
46	1250	9651	113783	0	0	389	9303	0	0	45623	20987	0	
46	1270	22075	226125	7	105	589	8865	1	15	20509	8572	225	
46	1290	22638	296103	76	1175	889	10494	0	0	27368	11443	315	
46	1310	6164	72628	0	0	2	40	2	20	494	165	87	
46	1330	17434	236890	3	70	0	0	0	0	192049	82305	0	
46	1350	35499	457820	289	2705	30	1000	0	0	90530	39319	0	
46	1370	31966	348930	90	893	2	50	0	0	46520	12389	0	
46	1390	28382	402785	63	630	0	0	0	0	30190	10363	0	
46	1410	22589	303374	56	540	5	50	0	0	16207	5497	0	
46	1430	9987	119708	8	109	15	240	0	0	81326	31762	0	
46	1450	37307	571310	0	0	2	12	0	0	30589	9879	0	
46	1470	25860	315051	0	0	74	485	0	0	30243	12734	293	
46	1490	15714	207534	13	165	10	300	0	0	16294	6065	1	
46	1510	23953	315210	5	40	251	3655	0	0	130473	57441	0	
46	1530	20294	218781	0	0	37	380	1	10	13613	4265	265	
46	1550	24245	313217	0	0	214	2974	0	0	10883	4152	10	
46	1570	21509	240251	12	240	282	4620	0	0	13695	4883	17	
46	1590	29917	329528	5	31	69	2151	0	0	18795	5871	66	
46	1610	24931	272231	442	5335	39	530	0	0	15495	4001	0	
46	1630	53280	597240	0	0	160	1660	0	0	77248	28249	9	
46	0	2036226	24611961	3240	36249	15578	246734	52	840	3011441	1120146	6751	
		0	0	0	0	0	0	0	0	0	0	0	
													
47	10	23812	426975	11165	107991	2105	27793			5007	2409	0	0
47	30	13251	177825	6840	62929	377	4316			6697	2463	0	0
47	50	7752	135007	1053	9952	495	8185			0	0	0	0
47	70	25019	335747	2844	25297	1726	26168			48157	23414	0	0
47	90	16868	346163	2430	20424	2079	38993			29	23	0	0
47	110	5088	91177	196	1350	350	4785			0	0	0	0
47	130	29234	489657	55	1060	57	998			15959	5259	0	0
47	150	22395	408967	13	255	11	170			24268	12712	0	0
47	170	22963	233983	9	120	151	2493			15389	3916	0	0
47	190	7713	115228	16	202	34	456			894	301	0	0
47	210	20495	442274	3965	41429	664	8629			0	0	0	0
47	230	17054	313874	7077	70333	153	2062			2422	990	0	0
47	250	22157	301727	8774	104066	3680	51113			28495	13598	0	0
47	270	15303	234109	5054	46983	248	4517			1216	435	0	0
47	290	14013	183267	7	75	10	150			7170	2866	0	0
47	310	4493	72855	0	0	12	340			1544	468	0	0
47	330	13991	267378	4730	40323	143	1454			1958	813	0	0
47	350	19398	294476	11485	150849	1231	20689			25065	11260	0	0
47	370	27732	375486	10626	88664	1849	27534			19023	9827	0	0
47	390	21424	362182	805	9732	42	475			0	0	0	0
47	410	7388	161933	32	580	0	0			9001	5583	0	0
47	430	8805	127737	2105	13825	9	150			0	0	0	0
47	450	35141	519058	3468	42499	518	7395			69986	40325	0	0
47	470	32143	334161	22	235	81	1021			2465	634	0	0
47	490	17543	283457	3	60	316	4522			4694	1796	0	0
47	510	24609	289490	169	2284	33	590			38396	18517	0	0
47	530	10458	140749	73	1200	7	80			3594	1561	0	0
47	550	309	4930	7	95	0	0			13	9	0	0
47	570	22914	453847	22154	303987	4480	71522			6022	2728	0	0
47	590	13051	242437	9419	113045	1079	16108			8087	4352	0	0
47	610	28780	391790	16	171	1	20			15019	5766	0	0
47	630	8487	152197	1820	17605	86	1076			3968	1999	0	0
47	650	27551	394560	30	452	15	279			57060	31650	0	0
47	670	17332	449472	12195	185943	2879	57737			835	397	0	0
47	690	23084	330424	259	2852	11	200			38129	21448	0	0
47	710	19266	234367	4398	52761	887	14267			24117	10930	0	0
47	730	13347	241751	16	340	11	143			9363	4780	0	0
47	750	6147	78590	45	538	2	20			0	0	0	0
47	770	20325	329915	2014	15907	91	944			10224	5150	0	0
47	790	19075	297063	30	456	0	0			19306	9780	0	0
47	810	29966	588160	14389	185231	2227	37321			2208	1046	0	0
47	830	29768	390599	383	5035	0	0			64909	30379	0	0
47	850	21004	352319	598	5807	102	1875			43251	29381	0	0
47	870	13228	305984	1907	17751	689	9867			0	0	0	0
47	890	14824	313016	1222	15192	158	3250			0	0	0	0
47	910	12890	224636	33	352	26	636			16909	9072	0	0
47	930	18600	219631	483	6230	192	4338			33501	12427	0	0
47	950	14953	232878	11	94	1105	37588			5205	1449	0	0
47	970	31061	458442	15346	156883	1488	21563			35369	15259	0	0
47	990	12243	213158	1157	9588	144	2198			0	0	0	0
47	1010	47241	741798	222	3753	71	2035			85332	51657	0	0
47	1030	15778	184785	0	0	14	280			7721	1716	0	0
47	1050	10378	148065	1256	11117	88	1387			13891	7797	0	0
47	1070	28005	496942	10	125	0	0			23611	11843	0	0
47	1090	16052	220097	6032	91251	818	10091			24052	12171	0	0
47	1110	10886	181723	2256	21956	69	1266			121	34	0	0
47	1130	14213	279799	3070	29833	182	2084			0	0	0	0
47	1150	18135	422812	2964	21529	1073	13185			0	0	0	0
47	1170	16946	307441	0	0	25	480			18692	8620	0	0
47	1190	34155	333015	2992	30162	857	14120			50205	18980	0	0
47	1210	7690	159961	308	2720	430	6758			0	0	0	0
47	1230	12964	198517	4610	45286	1093	14134			12082	5603	0	0
47	1250	15340	216171	4732	38651	502	7841			13379	6529	0	0
47	1270	27149	490822	84	1214	46	1096			63532	42905	0	0
47	1290	997	17198	0	0	4	60			25	8	0	0
47	1310	20923	323341	28	506	4	70			39336	20388	0	0
47	1330	16064	169269	11	155	2	40			6412	1321	0	0
47	1350	17396	273423	6780	55872	305	3489			4113	1657	0	0
47	1370	10795	244822	10	50	0	0			6052	2933	0	0
47	1390	18257	327135	4	74	21	325			10217	4436	0	0
47	1410	10092	102195	0	0	48	725			3145	690	0	0
47	1430	15051	266682	17	175	10	207			12784	6312	0	0
47	1450	16553	333332	3498	29054	316	2724			1488	668	0	0
47	1470	37382	625134	29	314	10	250			40784	20742	0	0
47	1490	10101	142628	395	3570	41	721			8393	4048	0	0
47	1510	30862	583341	22363	268295	3677	58479			5020	1933	0	0
47	1530	17016	188862	410	3357	202	2330			36875	14618	0	0
47	1550	52046	524171	419	4496	176	4633			84887	26871	0	0
47	1570	23040	401860	9079	80344	267	3382			178	83	0	0
47	1590	24049	482668	21988	324259	5543	86763			27060	14052	0	0
47	1610	28190	406013	3236	31758	425	5195			30171	14487	0	0
47	1630	40944	679723	84	1385	13	260			61186	33367	0	0
47	1650	16611	212211	256	4881	414	11907			42923	15407	0	0
47	1670	19393	265865	17940	170822	4599	54724			17432	8541	0	0
47	1690	18202	341910	9194	84119	200	2847			19	5	0	0
47	1710	29090	541035	9192	88938	343	5734			18	7	0	0
47	1730	9047	144941	160	1256	60	779			0	0	0	0
47	1750	8167	179583	137	1795	26	295			0	0	0	0
47	1770	8836	119651	0	0	4	20			3619	905	0	0
47	1790	32940	406147	3954	32011	2027	27342			55857	24385	0	0
47	1810	11205	136485	544	5481	10	114			10849	5237	0	0
47	1830	36384	489405	805	10452	148	2130			59837	34391	0	0
47	1850	15404	156006	455	4115	9	130			28797	11877	0	0
47	1870	10716	226350	2	30	0	0			6019	2318	0	0
47	1890	8546	177566	505	4680	573	10764			0	0	0	0
47	1910	40589	639244	146	1743	20	335			45324	27737	0	0
47	1930	38510	566642	12188	103327	372	4210			749	379	0	0
47	1950	24089	433773	66	1156	34	692			43804	29372	0	0
47	1970	21410	385457	12469	126636	1249	18531			2329	826	0	0
47	1990	12402	286796	945	6455	1535	21772			0	0	0	0
47	0	1930678	30547920	336793	3688190	60009	932766	1	25	1733244	855028	0	0
		0	0	0	0	0	0	1	25	0	0	0	0
													
48	10	21339	225059	1294	11512	1351	23087	0	0	46213	20182		
48	30	68891	695783	767	6555	1151	18948	0	0	76102	31951		
48	50	31001	262066	60	500	222	4862	4	67	33561	11878		
48	70	52358	725318	5474	61998	4926	108386	0	0	121109	63279		
48	90	33522	304707	143	2285	219	4004	99	1034	36955	11930		
48	110	45220	418332	214	1874	194	3135	4	41	49271	19417		
