state	county	name	var1	var2	var42	var99	var169	var170	var171	var173	var174	var175	var229	var236	var238	var249	var269	var273
44	890	DE KALB	44051	2371	121485	298370	545	11	534	2269	22	2247	22653	575	84	0	7191	0
44	910	DODGE	22540	2592	235953	209659	320	4	316	3876	1	3875	61921	93	77	0	45679	377
44	930	DOOLY	20522	2258	186809	348965	439	13	426	3997	29	3968	47489	906	1047	9	38313	324
44	950	DOUGHERTY	20063	743	148573	196619	209	12	197	1544	21	1523	17465	10	120	0	6286	82
44	970	DOUGLAS	10477	1371	90052	95849	185	3	182	1602	0	1602	14818	309	56	0	10644	0
44	990	EARLY	18983	2317	159604	207390	384	1	383	3236	6	3230	38662	81	162	11	27867	249
44	1010	ECHOLS	3313	268	57768	13645	53	1	52	363	1	362	5176	18	10	0	357	59
44	1030	EFFINGHAM	9985	999	172884	139316	266	9	257	1306	2	1304	15958	95	28	206	4092	440
44	1050	ELBERT	23905	2720	157084	248193	478	20	458	3519	6	3513	24726	1554	1953	0	31998	7
44	1070	EMANUEL	25862	2878	221844	251525	435	6	429	4448	1	4447	63038	169	263	26	55144	719
44	1090	EVANS	6594	740	79263	49153	158	2	156	1112	1	1111	16500	32	29	25	12320	182
44	1110	FANNIN	12103	1523	139032	65468	558	13	545	1379	20	1359	14044	126	6	0	0	1
44	1130	FAYETTE	11396	1666	84865	164870	253	6	247	2089	5	2084	19490	255	100	0	17043	6
44	1150	FLOYD	39841	2646	237619	360186	864	16	848	4197	17	4180	30454	181	163	0	32042	0
44	1170	FORSYTH	11755	1844	132489	137941	259	2	257	2480	8	2472	20850	1935	322	0	21341	0
44	1190	FRANKLIN	19957	3157	144855	301313	568	16	552	3754	6	3748	25401	2900	2096	0	32184	0
44	1210	FULTON	232606	977	38790	231617	248	4	244	768	5	763	5788	45	24	0	975	0
44	1230	GILMER	8406	1344	163649	66520	251	15	236	1495	9	1486	14223	55	15	0	288	0
44	1250	GLASCOCK	4192	708	68330	31387	147	0	147	850	4	846	13143	201	13	0	9246	88
44	1270	GLYNN	19370	324	62833	53740	271	9	262	228	0	228	1790	4	0	61	83	109
44	1290	GORDON	17736	2006	174709	185506	1018	18	1000	2987	27	2960	22569	628	98	0	23299	0
44	1310	GRADY	20306	2173	225937	367866	667	25	642	3024	16	3008	46140	0	109	6	5047	4099
44	1330	GREENE	18972	1864	174114	161563	647	7	640	2348	5	2343	23396	623	223	0	11968	5
44	1350	GWINNETT	30327	3730	230023	261051	669	4	665	4422	2	4420	42302	2823	224	0	27115	0
44	1370	HABERSHAM	10730	1428	104627	222483	429	6	423	1422	1	1421	14592	329	139	0	4654	0
44	1390	HALL	26822	2820	201949	255330	484	7	477	3735	5	3730	30105	2081	529	0	23856	0
44	1410	HANCOCK	18357	1778	149519	142063	533	14	519	2486	32	2454	31245	268	78	0	17311	63
44	1430	HARALSON	14440	1836	144620	170081	426	14	412	2111	7	2104	19668	190	44	0	16175	0
44	1450	HARRIS	15775	1745	138542	135778	300	7	293	1724	0	1724	22096	17	115	0	22756	192
44	1470	HART	17944	2882	130156	353730	317	3	314	4008	8	4000	21705	2519	1927	0	38208	0
44	1490	HEARD	11126	1848	138115	168878	251	21	230	2280	2	2278	24439	176	119	0	19821	13
44	1510	HENRY	20420	2195	150074	262037	300	31	269	3237	2	3235	29739	1743	407	0	23760	1
44	1530	HOUSTON	21964	1361	134549	211813	258	3	255	2414	2	2412	28677	197	199	0	19533	60
44	1550	IRWIN	12670	1451	159581	168066	269	21	248	2481	12	2469	44972	7	1056	13	22668	104
44	1570	JACKSON	24654	2970	162613	231597	494	7	487	3851	0	3851	26801	1847	784	0	35679	0
44	1590	JASPER	16362	1490	149642	227529	339	15	324	2060	7	2053	22350	710	143	0	7843	0
44	1610	JEFF DAVIS	7322	881	126566	149278	296	4	292	1297	4	1293	23626	0	102	14	5509	60
44	1630	JEFFERSON	22602	2628	186963	329627	354	18	336	3528	11	3517	49257	966	900	0	42422	258
44	1650	JENKINS	14328	1700	150554	140078	193	0	193	2351	0	2351	29805	146	121	0	26065	81
44	1670	JOHNSON	13546	1561	102218	78022	188	4	184	2059	9	2050	33375	183	93	0	24243	59
44	1690	JONES	13269	839	141445	130272	228	6	222	1477	15	1462	16535	34	9	0	5043	24
44	1710	LAMAR		756	85157	119817	177	4	173	1170	0	1170	12242	546	379	0	11105	13
44	1730	LANIER		515	62661	56183	126	4	122	656	1	655	10625	0	113	7	239	115
44	1750	LAURENS	39605	4071	328733	403705	420	6	414	6322	3	6319	92182	631	566	5	69948	769
44	1770	LEE	10904	982	154115	267352	202	2	200	1940	43	1897	21414	3	305	0	6612	120
44	1790	LIBERTY	12707	959	107853	45057	508	26	482	512	1	511	11514	0	64	382	1384	52
44	1810	LINCOLN	9739	1239	120643	110334	203	2	201	1648	2	1646	13283	303	280	0	9343	0
44	1830	LONG		485	93444	25403	171	4	167	425	0	425	7928	0	193	22	1721	98
44	1850	LOWNDES	26521	1776	218243	205981	402	32	370	2547	1	2546	29180	35	164	16	4961	314
44	1870	LUMPKIN	5240	883	75368	70241	153	5	148	837	7	830	10973	163	17	0	1730	0
44	1890	MCDUFFIE	11509	1259	105030	84015	313	1	312	1665	0	1665	17481	143	218	0	16798	76
44	1910	MCINTOSH	5119	461	65199	34221	279	18	261	239	0	239	2209	0	0	85	73	42
44	1930	MACON	17667	1843	201433	221803	335	43	292	3382	15	3367	39666	18	233	0	42035	119
44	1950	MADISON	18803	2686	144263	191266	429	14	415	3390	3	3387	25769	3714	1420	0	28889	0
44	1970	MARION	7604	1033	143588	199641	144	14	130	1360	3	1357	21794	24	53	0	16796	86
44	1990	MERIWETHER	26168	2797	237768	345866	410	3	407	4011	5	4006	42853	512	837	0	38020	73
44	2010	MILLER	9565	1186	94971	78670	515	26	489	1527	14	1513	22664	0	130	4	11017	220
44	2030	MILTON	6885	1211	68261	128296	180	0	180	1407	0	1407	13135	420	50	0	14820	0
44	2050	MITCHELL	25588	2500	238442	652085	542	19	523	4278	6	4272	55294	0	363	0	26233	270
44	2070	MONROE	20138	1245	119630	88568	256	8	248	1697	3	1694	16879	411	376	0	14479	9
44	2090	MONTGOMERY	9167	1248	99069	154518	161	3	158	1792	2	1790	26626	131	252	1	19234	231
44	2110	MORGAN	20143	1582	155463	191225	411	10	401	2626	2	2624	23852	541	879	0	13715	0
44	2130	MURRAY	9490	1372	119879	208365	535	9	526	2149	38	2111	14141	767	74	0	11673	0
44	2150	MUSCOGEE	44195	390	35024	43456	99	2	97	535	10	525	5891	26	85	0	4944	32
44	2170	NEWTON	21680	1958	150613	171639	353	6	347	2294	2	2292	24551	1153	269	0	13322	12
44	2190	OCONEE	11067	1225	76900	110529	221	12	209	1832	15	1817	15984	1937	1324	0	14086	0
44	2210	OGLETHORPE	20287	2163	154776	194806	527	7	520	3093	9	3084	28862	2663	1788	0	21778	0
44	2230	PAULDING	14025	1758	130007	268246	349	7	342	2317	2	2315	19710	361	122	0	14409	0
44	2250	PEACH		625	76882	265840	123	5	118	1564	6	1558	13555	180	126	0	11392	30
44	2270	PICKENS	8222	1116	108879	80259	268	3	265	1219	6	1213	10532	285	25	0	6303	0
44	2290	PIERCE	11934	1141	125251	102995	291	5	286	1642	6	1636	15725	0	6	0	7208	81
44	2310	PIKE	21212	1673	110080	160683	172	2	170	2418	0	2418	22657	668	430	0	26547	103
44	2330	POLK	20357	2015	137367	192804	524	7	517	2950	11	2939	21721	862	257	0	28623	0
44	2350	PULASKI	11587	1047	135017	99362	216	17	199	1907	1	1906	27266	61	191	0	19108	108
44	2370	PUTNAM	15151	1057	149548	121461	352	18	334	1618	19	1599	15823	189	312	0	6114	4
44	2390	QUITMAN	3417	532	76431	42930	88	3	85	720	1	719	9474	0	0	0	10087	87
44	2410	RABUN	5746	651	54078	56235	221	6	215	628	17	611	6746	27	3	0	0	0
44	2430	RANDOLPH	16721	2478	152838	211781	289	1	288	3056	6	3050	34122	20	291	0	41502	124
44	2450	RICHMOND	63692	1437	100209	228885	320	5	315	1950	2	1948	19288	318	822	0	14387	46
44	2470	ROCKDALE	9521	948	68800	63545	136	1	135	1235	0	1235	12136	912	56	0	7697	0
44	2490	SCHLEY	5243	611	60617	50401	89	1	88	755	7	748	13540	21	112	0	10924	30
44	2510	SCREVEN	23552	2860	248493	151929	410	2	408	3650	3	3647	51011	10	429	7	44909	352
44	2530	SEMINOLE		857	99118	108358	513	32	481	1138	41	1097	21866	0	336	2	8272	192
44	2550	SPALDING	21908	1337	96378	236958	203	1	202	1894	4	1890	17957	1110	489	0	18087	5
44	2570	STEPHENS	11215	1377	64804	172615	425	15	410	1684	18	1666	10016	699	702	0	11368	0
44	2590	STEWART	12089	1108	186436	110022	308	11	297	1563	4	1559	22022	87	104	0	16362	118
44	2610	SUMTER	29640	1995	268032	455228	397	11	386	4742	15	4727	48432	379	1093	0	57147	174
44	2630	TALBOT	11158	854	109795	83613	183	5	178	1157	11	1146	14980	111	333	0	9768	38
44	2650	TALIAFERRO	8841	1017	79884	68273	462	11	451	1268	5	1263	10353	170	251	0	9761	2
44	2670	TATTNALL	14502	1772	164638	157700	213	24	189	2421	0	2421	38395	93	118	21	19050	283
44	2690	TAYLOR	11473	1363	111338	110000	92	15	77	1596	17	1579	20804	69	98	0	21409	7
44	2710	TELFAIR	15291	1892	160578	213072	270	1	269	2617	2	2615	38937	7	110	8	23945	297
44	2730	TERRELL	19601	2175	149515	212864	205	7	198	3398	2	3396	35864	111	1381	0	42239	136
44	2750	THOMAS	33044	2236	232340	229471	520	27	493	3362	11	3351	52429	141	122	19	7111	1348
44	2770	TIFT	14493	1374	107593	163082	222	1	221	2184	0	2184	24658	0	592	6	14111	91
44	2790	TOOMBS	13897	1594	129215	102721	135	1	134	2243	1	2242	33960	127	382	4	24073	305
44	2810	TOWNS	3937	660	51880	62392	234	7	227	790	38	752	7999	1871	61	0	0	0
44	2830	TREUTLEN	7664	1126	107588	121896	103	2	101	1571	3	1568	22741	118	35	0	22997	195
44	2850	TROUP	36097	2134	163098	213938	469	10	459	2719	12	2707	27670	73	132	0	34589	106
44	2870	TURNER	12466	1297	103530	131887	211	3	208	2103	13	2090	22019	467	321	2	14216	174
44	2890	TWIGGS	10407	869	119143	80805	202	4	198	1332	0	1332	20645	147	10	0	8334	51
44	2910	UNION	6455	1231	116712	96595	236	7	229	1290	13	1277	14321	728	44	0	0	0
44	2930	UPSON	14786	1306	131292	201354	188	41	147	1979	1	1978	20704	214	311	0	15674	103
44	2950	WALKER	23370	2336	204493	312350	1236	19	1217	3192	65	3127	24410	433	126	0	8533	0
44	2970	WALTON	24216	2725	178657	336239	483	11	472	3586	10	3576	31385	4057	1025	0	32179	0
44	2990	WARE	28361	857	102054	113389	298	4	294	1060	0	1060	14244	52	30	0	3462	274
44	3010	WARREN	11828	1296	94140	97755	211	66	145	1807	7	1800	18635	124	316	0	19355	0
44	3030	WASHINGTON	28147	3187	282577	255821	549	9	540	4267	3	4264	66518	609	576	0	36689	234
44	3050	WAYNE	14381	1084	151699	120884	372	18	354	1541	6	1535	20516	78	246	20	10109	147
44	3070	WEBSTER	5342	704	70066	55211	105	8	97	986	0	986	13239	13	101	0	7150	4
44	3090	WHEELER	9817	1077	106134	109491	137	11	126	1712	1	1711	28431	37	476	1	18524	126
44	3110	WHITE	6105	752	65416	51253	220	0	220	824	1	823	10350	147	187	0	2782	0
44	3130	WHITFIELD	16897	1449	124549	222065	720	14	706	2175	23	2152	13733	232	72	0	13139	0
44	3150	WILCOX	15511	1449	139579	146995	262	3	259	2492	6	2486	31793	224	352	4	27315	171
44	3170	WILKES	24210	2360	176300	258731	589	15	574	2943	15	2928	28590	1366	1614	0	20266	6
44	3190	WILKINSON	11376	1000	149443	91347	251	8	243	1402	21	1381	28381	110	0	0	7679	55
44	3210	WORTH	23863	2304	210673	244172	344	2	342	3815	4	3811	48480	149	490	7	25789	408
45	0	LOUISIANA	1798509	132450	8837502	21332945	131369	8463	122906	173458	3480	169978	1172382	886	6434	351594	1434630	265157
45	10	ACADIA	34820	2773	239854	1314070	4742	244	4498	5406	79	5327	13590	0	16	88037	27675	50
45	30	ALLEN	18382	944	69611	138139	1601	110	1491	777	35	742	4504	0	0	6703	6246	195
45	50	ASCENSION	22155	1366	97528	450420	2057	70	1987	2258	53	2205	19064	20	6	5524	4409	8242
45	70	ASSUMPTION	17912	634	100028	751444	628	20	608	3279	66	3213	21430	0	0	660	297	28451
45	90	AVOYELLES	35300	4407	144592	344171	5109	139	4970	3197	76	3121	42468	4	28	530	43601	4585
45	110	BEAUREGARD	20767	1007	72601	118674	1437	99	1338	543	13	530	5122	0	26	0	4319	242
45	130	BIENVILLE	20977	3270	217287	282528	1634	58	1576	3728	18	3710	25913	12	27	0	58809	40
45	150	BOSSIER	22266	4063	199758	381269	1848	85	1763	5052	52	5000	14035	29	45	0	61799	5
45	170	CADDO	83265	5536	197762	452805	3061	251	2810	4525	52	4473	18926	122	135	0	105302	11
45	190	CALCASIEU	32807	1067	152236	512526	2719	332	2387	1857	29	1828	4838	0	0	44233	8076	43
45	210	CALDWELL	9514	1069	83124	114453	855	39	816	1197	17	1180	6657	0	0	0	7870	134
45	230	CAMERON	3952	685	63340	103074	2379	444	1935	334	12	322	2558	0	0	4014	7605	5
45	250	CATAHOULA	11074	1519	102376	155040	1641	120	1521	1416	11	1405	9460	8	226	0	16675	31
45	270	CLAIBORNE	27885	4064	318044	373923	1733	78	1655	4507	49	4458	35793	11	70	0	69206	14
45	290	CONCORDIA	12466	1616	98576	204824	1332	97	1235	1467	10	1457	8396	0	135	0	15603	0
45	310	DE SOTO	29376	4342	269017	377526	3015	223	2792	5054	242	4812	28379	33	69	0	76394	66
45	330	EAST BATON ROUGE	44513	1771	167007	319740	2724	210	2514	2284	103	2181	16972	0	95	0	8873	2918
45	350	EAST CARROLL	11231	2066	78591	237233	980	125	855	2772	29	2743	9162	28	485	0	28268	0
45	370	EAST FELICIANA	17487	1941	181520	163127	2484	268	2216	2181	116	2065	22798	0	149	0	16118	36
45	390	EVANGELINE	23485	3730	163132	582163	6864	416	6448	2648	73	2575	39695	19	3	9181	45386	104
45	410	FRANKLIN	24100	4224	167311	454664	3993	239	3754	4676	60	4616	17939	93	455	0	61823	1
45	430	GRANT	14403	1368	80668	140432	1478	116	1362	1490	59	1431	8640	4	0	0	12276	55
45	450	IBERIA	26855	1596	130738	352489	1416	67	1349	4474	105	4369	36273	0	0	5163	2127	26912
45	470	IBERVILLE	26806	671	94585	615332	821	52	769	3446	77	3369	24059	0	0	3864	685	24900
45	490	JACKSON	14486	1518	143895	112834	1083	38	1045	1829	27	1802	14421	8	33	0	18810	70
45	510	JEFFERSON	21563	390	25347	136917	292	3	289	705	1	704	1517	0	0	0	15	640
45	530	JEFFERSON DAVIS	18999	1277	226060	1052047	3818	624	3194	2634	163	2471	4276	0	19	71253	11031	3
45	550	LAFAYETTE	30841	3180	142710	416912	4677	173	4504	6281	134	6147	43603	3	4	7032	37620	11777
45	570	LAFOURCHE	30344	1243	230470	482652	1566	19	1547	3771	1	3770	42086	0	0	730	760	22595
45	590	LA SALLE	9856	771	52011	81203	1086	85	1001	325	6	319	4816	4	1	0	1573	85
45	610	LINCOLN	16962	2460	204741	276863	1331	47	1284	2884	42	2842	18802	100	6	0	38753	20
45	630	LIVINGSTON	11643	1316	70122	146979	1562	72	1490	556	54	502	6095	0	0	0	2371	72
45	650	MADISON	10829	2227	91049	235216	1149	67	1082	2084	26	2058	9660	0	235	0	22781	0
45	670	MOREHOUSE	19311	2862	168876	379284	2293	137	2156	4105	59	4046	22228	73	130	0	39910	14
45	690	NATCHITOCHES	38602	5008	247486	463978	5364	299	5065	5637	163	5474	28593	31	10	0	63501	85
45	710	ORLEANS	387219	375	5429	93459	292	6	286	207	0	207	382	0	0	430	0	0
45	730	OUACHITA	30319	2187	151962	372656	1170	81	1089	2602	27	2575	12863	27	296	0	22359	49
45	750	PLAQUEMINES	10194	476	90731	127687	586	21	565	685	11	674	4162	0	0	948	0	1779
45	770	POINTE COUPEE	24697	2065	164159	369413	2396	167	2229	3598	18	3580	31935	0	326	1613	12630	15334
45	790	RAPIDES	59444	3796	217739	713070	4242	319	3923	4316	152	4164	31066	28	497	716	32185	1692
45	810	RED RIVER	15301	2735	107632	155796	1522	100	1422	3309	15	3294	12966	0	4	0	45623	4
45	830	RICHLAND	20860	3216	149710	333286	2348	110	2238	3251	75	3176	12697	6	873	0	53836	19
45	850	SABINE	20713	2780	210730	270657	2299	83	2216	2879	86	2793	21872	45	17	0	36237	151
45	870	ST BERNARD	4968	181	16662	64945	82	1	81	327	0	327	482	0	0	0	9	0
45	890	ST CHARLES	8586	354	35965	117841	371	15	356	943	0	943	8209	0	0	694	0	4617
45	910	ST HELENA	8427	1276	90748	148465	1479	103	1376	775	17	758	14279	15	42	0	5693	76
45	930	ST JAMES	21228	353	62375	140055	381	16	365	2126	0	2126	10439	0	0	2293	277	15744
45	950	ST JOHN THE BAPTIST	11896	295	43579	138820	260	1	259	1482	2	1480	8003	0	0	2409	86	8517
45	970	ST LANDRY	51697	6642	265476	916895	8545	624	7921	7850	224	7626	70826	48	5	10625	74039	3680
45	990	ST MARTIN	21990	2346	109603	360876	2776	280	2496	4834	397	4437	35914	0	0	5996	18066	10657
45	1010	ST MARY	30754	515	118971	480578	453	14	439	4032	2	4030	24863	0	0	1373	173	24720
45	1030	ST TAMMANY	20645	1261	93109	249367	1424	64	1360	440	6	434	7516	0	5	611	1004	207
45	1050	TANGIPAHOA	31440	3010	151163	364217	2579	73	2506	2060	13	2047	15161	0	132	24	5502	234
45	1070	TENSAS	12085	2084	142197	296176	991	41	950	2313	13	2300	9231	36	505	700	27991	0
45	1090	TERREBONNE	26974	813	147031	277622	455	4	451	2658	8	2650	20950	0	0	20	733	17979
45	1110	UNION	19621	3213	287491	398667	1566	65	1501	3864	65	3799	38616	46	14	0	40241	22
45	1130	VERMILLION	26482	3259	248088	797782	4974	182	4792	6796	76	6720	33987	0	0	75346	23002	11597
45	1150	VERNON	20493	1693	93579	253253	2002	139	1863	745	29	716	11917	0	14	5	6098	128
45	1170	WASHINGTON	24164	1975	167159	243565	1609	54	1555	1797	12	1785	29114	0	434	3	18378	477
45	1190	WEBSTER	24707	3000	192685	294602	1133	44	1089	3815	37	3778	24789	10	206	0	45611	114
45	1210	WEST BATON ROUGE	11092	262	43125	188523	439	27	412	1632	5	1627	10927	0	0	864	175	12078
45	1230	WEST CARROLL	8857	1368	56387	116635	1095	83	1012	1528	16	1512	8816	6	266	0	15614	9
45	1250	WEST FELICIANA	12303	1260	136531	164210	1816	163	1653	1414	33	1381	13971	0	323	0	5923	2833
45	1270	WINN	16119	1679	145433	158876	1312	117	1195	1801	29	1772	13661	17	67	0	16578	39
46	0	MISSISSIPPI	1790618	257228	16053243	28323360	131285	8496	122789	327646	7951	319695	2116248	3240	15578	52	3011441	6751
46	10	ADAMS	22183	1580	129036	221244	2403	318	2085	1740	75	1665	12107	0	4	0	10717	1
46	30	ALCORN	21369	2998	199973	442033	1400	30	1370	4796	140	4656	31112	63	5	0	28375	0
46	50	AMITE	18960	2934	282856	360311	2372	153	2219	2984	80	2904	35544	0	211	0	29642	283
46	70	ATTALA	24831	3319	293242	510211	1981	79	1902	4548	223	4325	36049	0	320	0	31049	90
46	90	BENTON	9851	1652	138744	128853	900	51	849	2509	79	2430	18428	10	0	0	13735	0
46	110	BOLIVAR	57669	12873	345236	1234374	1973	155	1818	16624	31	16593	32362	171	1369	0	223601	0
46	130	CALHOUN	16823	2939	266388	391437	1615	100	1515	4737	319	4418	36856	10	218	0	15348	21
46	150	CARROLL	20324	3479	319218	250015	2062	147	1915	4747	222	4525	35951	0	30	0	33050	27
46	170	CHICKASAW	22212	3078	198028	304044	2561	178	2383	4268	251	4017	34895	0	22	0	37441	4
46	190	CHOCTAW	12491	1957	203510	165526	1197	38	1159	2792	121	2671	23098	145	315	0	10586	38
46	210	CLAIBORNE	13019	1866	209918	272373	2419	277	2142	1965	80	1885	19161	0	761	0	15540	3
46	230	CLARKE	17927	1943	179166	247903	1256	66	1190	2059	39	2020	18593	0	20	0	13547	341
46	250	CLAY	17490	2507	166450	305623	1668	98	1570	3514	152	3362	22200	27	10	0	29161	9
46	270	COAHOMA	41511	8585	266058	917484	735	46	689	11343	11	11332	23645	60	26	0	154096	0
46	290	COPIAH	28672	3986	274632	439390	2851	203	2648	3915	88	3827	21781	140	251	0	7188	139
46	310	COVINGTON	14869	2150	163132	262319	944	29	915	2269	34	2235	21873	0	41	0	27650	283
46	330	DE SOTO	24359	4636	234298	483905	3188	194	2994	6278	139	6139	37323	131	122	0	58036	0
46	350	FORREST	21238	1159	94947	209005	742	16	726	810	19	791	9845	0	84	0	5752	112
46	370	FRANKLIN	14156	1520	157213	136194	1328	106	1222	1436	38	1398	19212	0	187	0	6336	84
46	390	GEORGE	5564	799	65531	145676	618	18	600	737	2	735	9683	0	0	1	4440	228
46	410	GREENE	10430	665	112480	119605	466	5	461	524	9	515	8583	0	0	0	1061	120
46	430	GRENADA	13607	1634	125526	172101	1019	103	916	2362	66	2296	21220	0	2	0	15693	0
46	450	HANCOCK	10380	301	24576	45380	343	19	324	124	5	119	2146	0	0	5	85	100
46	470	HARRISON	32855	939	68606	181554	614	27	587	337	1	336	2830	0	2	1	110	17
46	490	HINDS	57110	6003	320197	516898	4078	297	3781	5986	113	5873	49710	173	268	0	64478	77
46	510	HOLMES	34513	6422	332072	692399	2654	230	2424	7866	147	7719	53060	18	79	0	85302	34
46	530	HUMPHREYS	19192	3463	101957	239752	581	23	558	4103	17	4086	13442	0	116	0	56802	0
46	550	ISSAQUENA	7618	1501	73496	137011	620	83	537	2142	32	2110	7200	0	240	0	19864	0
46	570	ITAWAMBA	15647	2673	209845	278463	1201	54	1147	4107	102	4005	30038	19	9	0	18105	0
46	590	JACKSON	19208	724	99544	99537	554	32	522	240	10	230	3212	0	5	20	238	90
46	610	JASPER	18508	2737	255517	253875	1877	78	1799	3421	144	3277	28590	0	53	0	24724	261
46	630	JEFFERSON	15946	2171	146457	176696	2359	240	2119	2318	130	2188	21270	33	135	0	17705	13
46	650	JEFFERSON DAVIS	12755	2454	144379	230093	835	29	806	2934	17	2917	26955	0	96	0	33197	171
46	670	JONES	32919	2740	216419	386652	1356	43	1313	3267	31	3236	27277	0	361	0	32101	304
46	690	KEMPER	19619	3080	249589	268049	1838	119	1719	4191	150	4041	34500	0	13	0	35901	122
46	710	LAFAYETTE	19243	2751	253733	325951	1663	111	1552	4462	268	4194	36575	84	55	0	23056	0
46	730	LAMAR	12869	1074	87091	142814	705	15	690	995	19	976	12034	0	6	3	6567	140
46	750	LAUDERDALE	45897	3061	259240	382399	1723	36	1687	3459	41	3418	29780	222	112	0	24788	213
46	770	LAWRENCE	12663	1618	137980	136678	978	32	946	1583	16	1567	18697	0	136	0	18695	59
46	790	LEAKE	16973	3357	231357	349118	2025	44	1981	4208	86	4122	29719	0	68	0	34222	56
46	810	LEE	29618	4842	208915	504004	2243	96	2147	6623	221	6402	42435	0	0	0	53029	0
46	830	LEFLORE	37256	6882	226974	725711	868	27	841	8828	23	8805	30201	24	0	0	124907	5
46	850	LINCOLN	24652	2974	260978	312907	2279	137	2142	2909	31	2878	30318	33	134	8	23350	129
46	870	LOWNDES	27632	2806	189501	427343	1996	209	1787	4521	177	4344	27845	25	576	0	39780	2
46	890	MADISON	29292	5089	304862	428860	3478	174	3304	6272	88	6184	51805	85	3210	0	71264	90
46	910	MARION	17144	1991	140937	191955	1188	61	1127	1699	22	1677	21151	0	147	1	20729	492
46	930	MARSHALL	26105	4163	299973	358247	2507	222	2285	5613	160	5453	41076	95	0	0	49727	0
46	950	MONROE	32613	4643	316152	643787	2683	144	2539	6703	177	6526	46221	187	329	0	55062	5
46	970	MONTGOMERY	13805	2040	191841	231401	1151	62	1089	2848	148	2700	24020	0	49	0	19791	18
46	990	NESHOBA	19303	3166	228434	354637	1670	32	1638	4089	107	3982	30602	0	40	0	34154	150
46	1010	NEWTON	20727	2937	254649	382099	2061	78	1983	3862	246	3616	31078	22	640	0	30474	236
46	1030	NOXUBEE	23710	3781	234331	394084	2928	316	2612	5884	264	5620	29755	70	114	0	51067	89
46	1050	OKTIBBEHA	16872	2447	166016	291198	1838	141	1697	3802	153	3649	24079	0	26	0	19542	45
46	1070	PANOLA	27845	4580	260563	296613	1884	238	1646	6311	87	6224	42162	141	0	0	52648	0
46	1090	PEARL RIVER	15468	1054	81260	220306	1030	83	947	706	64	642	11059	0	7	5	708	72
46	1110	PERRY	8987	990	82071	132115	775	29	746	640	3	637	9734	0	0	1	5475	165
46	1130	PIKE	28725	2600	172287	242316	2201	88	2113	2314	45	2269	25238	0	483	3	26011	275
46	1150	PONTOTOC	19962	3280	218095	306141	1644	88	1556	4684	321	4363	38015	46	0	0	27565	0
46	1170	PRENTISS	17606	3064	215551	359999	1561	61	1500	5046	168	4878	33850	30	0	0	31962	0
46	1190	QUITMAN	19861	4109	156208	404304	267	22	245	5473	6	5467	13309	30	5	0	65602	0
46	1210	RANKIN	20272	2207	187724	192396	1731	61	1670	2452	90	2362	23046	17	370	0	15443	127
46	1230	SCOTT	16420	1966	154663	221245	1374	62	1312	2586	55	2531	19574	60	637	0	17023	123
46	1250	SHARKEY	14190	2895	82868	418993	844	69	775	3680	21	3659	13255	0	389	0	45623	0
46	1270	SIMPSON	18109	2583	178233	269265	1371	37	1334	2956	55	2901	24573	7	589	1	20509	225
46	1290	SMITH	16178	2339	167753	331807	956	31	925	3443	74	3369	22972	76	889	0	27368	315
46	1310	STONE	6528	578	51100	118232	536	16	520	316	7	309	6226	0	2	2	494	87
46	1330	SUNFLOWER	46374	9992	280273	1076800	1436	50	1386	11948	6	11942	26835	3	0	0	192049	0
46	1350	TALLAHATCHIE	35953	5814	259640	813506	1380	108	1272	8237	105	8132	36052	289	30	0	90530	0
46	1370	TATE	19636	3693	195219	455459	3461	405	3056	6329	433	5896	32726	90	2	0	46520	0
46	1390	TIPPAH	15419	2456	210950	347454	1415	56	1359	4492	208	4284	28444	63	0	0	30190	0
46	1410	TISHOMINGO	15091	1998	160722	187467	701	14	687	2887	32	2855	22684	56	5	0	16207	0
46	1430	TUNICA	20386	5077	165970	576688	473	59	414	6390	3	6387	12572	8	15	0	81326	0
46	1450	UNION	20044	3205	208500	442226	2175	74	2101	4793	185	4608	37352	0	2	0	30589	0
46	1470	WALTHALL	13455	2277	151744	188118	1481	56	1425	2299	45	2254	26083	0	74	0	30243	293
46	1490	WARREN	33362	2141	173479	224128	1822	144	1678	2087	32	2055	16091	13	10	0	16294	1
46	1510	WASHINGTON	51092	8714	215375	1089715	1377	62	1315	10172	10	10162	29423	5	251	0	130473	0
46	1530	WAYNE	15467	1680	171574	183686	1054	54	1000	1737	17	1720	20322	0	37	1	13613	265
46	1550	WEBSTER	12644	1920	196200	219799	1192	89	1103	3128	161	2967	24414	0	214	0	10883	10
46	1570	WILKINSON	15319	1809	191642	133594	2432	307	2125	1597	57	1540	21712	12	282	0	13695	17
46	1590	WINSTON	18139	2595	218844	252055	1597	84	1513	3444	117	3327	30705	5	69	0	18795	66
46	1610	YALOBUSHA	18738	2385	218973	187700	1394	196	1198	3645	113	3532	25431	442	39	0	15495	0
46	1630	YAZOO	37149	6138	364562	622055	3129	232	2897	7501	67	7434	55247	0	160	0	77248	9
47	0	NORTH CAROLINA	2559123	283482	18593670	46436784	130963	2447	128516	279767	1898	277869	2009048	336793	60009	1	1733244	0
47	10	ALAMANCE	32718	3161	234152	604377	2959	31	2928	2353	62	2291	24199	11165	2105		5007	0
47	30	ALEXANDER	12212	1860	145201	320813	754	7	747	1788	29	1759	13775	6840	377		6697	0
